NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER
B23,1,2017-01-04T02:03:31,217.332,0.691919,0.989828,148.473,149.956,259.1420898
B2D,1,2017-01-04T02:03:33,219.011,0.677153,0.989828,145.886,148.493,201.8795013
A01,1,2017-01-04T02:03:35,220.914,0.748876,0.991075,162.435,165.452,726.2414551
A0A,1,2017-01-04T02:03:38,221.063,0.672934,0.989394,147.123,148.747,215.9555206
B2E,1,2017-01-04T02:03:40,218.489,0.685591,0.990252,147.553,149.775,243.4870453
B3E,1,2017-01-04T02:03:42,219.347,0.675043,0.990252,145.642,148.353,204.616272
A04,1,2017-01-04T02:03:43,221.473,0.666605,0.989828,145.233,147.298,175.7079163
A17,1,2017-01-04T02:03:44,218.526,0.672934,0.990252,146.306,147.173,163.2824707
A14,1,2017-01-04T02:03:45,215.131,0.6877,0.991472,145.215,147.958,199.2663574
A0C,1,2017-01-04T02:03:46,209.012,0.719343,0.991861,149.17,150.117,274.3065491
B24,1,2017-01-04T02:03:46,216.66,0.744657,0.991472,157.94,161.357,621.7692871
B22,1,2017-01-04T02:03:47,218.302,0.679262,0.990668,146.049,148.63,207.417984
A07,1,2017-01-04T02:03:49,221.809,0.675043,0.989394,146.871,149.737,264.9765625
A45,1,2017-01-04T02:03:51,211.25,0.704576,0.991075,148.024,148.966,4740.098145
B28,1,2017-01-04T02:03:51,219.869,0.672934,0.989828,146.312,148.201,194.4200134
A44,1,2017-01-04T02:03:52,222.07,0.723562,0.990668,159.002,161.197,591.9227905
A12,1,2017-01-04T02:03:55,212.519,0.698248,0.991472,146.103,147.825,195.2541351
A31,1,2017-01-04T02:03:56,216.474,0.746767,0.991472,158.702,161.281,642.0509644
A0B,1,2017-01-04T02:03:59,220.615,0.717233,0.991472,155.764,158.637,532.7140503
B25,1,2017-01-04T02:03:59,216.548,0.72989,0.990668,156.821,157.606,516.7033691
A1E,1,2017-01-04T02:04:02,222.854,0.660277,0.9885,144.226,147.139,170.6837463
A06,1,2017-01-04T02:04:03,222.07,0.668715,0.989828,146.244,148.106,204.1989136
A3A,1,2017-01-04T02:04:08,222.705,0.668715,0.988952,145.903,149.094,228.0114441
A16,1,2017-01-04T02:04:11,0,0,1,0,0,0
A09,1,2017-01-04T02:04:16,222.593,0.672934,0.989394,146.619,149.858,253.0530548
A1C,1,2017-01-04T02:04:16,223.675,0.683481,0.989828,149.871,152.884,343.4123535
A1A,1,2017-01-04T02:04:26,219.683,0.734109,0.991472,157.676,161.816,587.7216797
B39,1,2017-01-04T02:04:26,222.369,0.664496,0.989394,146.939,148.176,4706.419434
B2A,1,2017-01-04T02:04:41,221.697,0.672934,0.988952,145.279,149.255,238.1301422
A32,1,2017-01-04T02:05:05,216.996,0.736219,0.990668,158.099,160.086,607.0908813
B35,1,2017-01-04T02:05:11,223.451,0.660277,0.989394,146.27,147.954,187.7549133
B39,1,2017-01-04T02:05:26,222.145,0.666605,0.989394,145.049,148.489,4715.642578
B39,1,2017-01-04T02:06:25,221.026,0.670824,0.97083,145.051,148.251,4724.867188
B39,1,2017-01-04T02:07:25,220.28,0.672934,0.990668,146.409,148.416,4734.09375
B39,1,2017-01-04T02:08:24,219.347,0.675043,0.97083,145.289,148.069,4743.320313
B39,1,2017-01-04T02:09:25,223.115,0.664496,0.970114,147.225,148.315,4752.543457
B39,1,2017-01-04T02:10:24,224.234,0.660277,0.97083,146.013,147.657,4761.765625
B39,1,2017-01-04T02:11:23,222.593,0.666605,0.988952,145.692,148.443,4770.986816
B39,1,2017-01-04T02:12:24,224.458,0.660277,0.989828,145.38,148.32,4780.208008
B39,1,2017-01-04T02:13:22,224.757,0.658167,0.988952,146.472,148.284,4789.427246
B39,1,2017-01-04T02:14:22,224.048,0.660277,0.989828,145.122,148.16,4798.647461
B39,1,2017-01-04T02:15:22,223.563,0.662386,0.989394,146.376,148.079,4807.867676
B20,1,2017-01-04T02:15:59,222.257,0.670824,0.98804,146.87,148.669,327.6860352
B29,1,2017-01-04T02:15:59,223.899,0.721452,0.991472,160.157,161.451,754.1954956
A18,1,2017-01-04T02:16:16,221.511,0.672934,0.988952,147.48,149.586,349.8609619
B39,1,2017-01-04T02:16:22,223.451,0.662386,0.988952,147.154,147.924,4817.087891
A02,1,2017-01-04T02:16:23,221.996,0.685591,0.989828,150.277,151.825,441.0375977
B26,1,2017-01-04T02:16:47,220.951,0.672934,0.991075,147.026,149.044,349.6230774
A13,1,2017-01-04T02:16:59,214.459,0.68981,0.991472,146.688,147.657,308.3673401
B1F,1,2017-01-04T02:16:59,221.996,0.698248,0.990252,152.097,155.541,537.2501831
A43,1,2017-01-04T02:17:00,224.309,0.660277,0.9885,144.245,147.847,311.2416992
B36,1,2017-01-04T02:17:09,224.085,0.666605,0.989394,147.833,149.5,366.5390015
B38,1,2017-01-04T02:17:09,223.563,0.668715,0.989394,148.027,149.5,362.5725708
A1D,1,2017-01-04T02:17:20,225.354,0.660277,0.988952,146.637,148.454,343.7210693
B39,1,2017-01-04T02:17:22,223.861,0.662386,0.988952,146.44,148.393,4826.306641
A40,1,2017-01-04T02:17:35,211.922,0.704576,0.991861,147.177,148.984,360.8381958
B33,1,2017-01-04T02:17:42,224.981,0.660277,0.989394,145.598,148.512,332.7202759
A3B,1,2017-01-04T02:17:43,211.325,0.748876,0.992972,157.458,158.61,5214.020508
B34,1,2017-01-04T02:17:46,224.346,0.660277,0.990252,146.177,148.205,334.6782227
B3F,1,2017-01-04T02:17:48,223.451,0.723562,0.991075,159.775,161.781,778.1424561
A15,1,2017-01-04T02:17:49,217.892,0.683481,0.991075,147.114,149.23,356.5726318
B2C,1,2017-01-04T02:18:02,223.152,0.664496,0.989828,146.026,148.251,332.359436
B37,1,2017-01-04T02:18:02,223.824,0.666605,0.989828,145.644,148.532,341.8851013
A0E,1,2017-01-04T02:18:03,210.765,0.702467,0.972925,145.434,147.983,335.2974548
A11,1,2017-01-04T02:18:09,213.676,0.700357,0.991472,147.552,149.193,375.9050598
A2F,1,2017-01-04T02:18:13,222.294,0.666605,0.993325,145.387,148.212,345.4959412
A19,1,2017-01-04T02:18:14,220.802,0.675043,0.989394,146.909,149.095,345.7880554
A05,1,2017-01-04T02:18:15,222.07,0.664496,0.989394,145.226,147.595,311.8248901
A30,1,2017-01-04T02:18:16,221.511,0.719343,0.990668,157.176,159.803,694.9285889
B27,1,2017-01-04T02:18:18,221.399,0.664496,0.989394,145.341,147.672,316.2698364
B39,1,2017-01-04T02:18:20,223.637,0.662386,0.969391,146.608,148.098,4835.527344
B23,1,2017-01-04T02:18:23,222.108,0.675043,0.989828,146.947,149.833,399.2088928
B2D,1,2017-01-04T02:18:25,223.078,0.664496,0.988952,145.576,148.177,340.3246765
A01,1,2017-01-04T02:18:28,221.623,0.746767,0.972925,164.272,165.597,880.9337769
A0A,1,2017-01-04T02:18:32,221.996,0.670824,0.970114,146.662,149,354.8733826
B2E,1,2017-01-04T02:18:35,221.772,0.675043,0.971537,148.522,149.781,383.2329712
B3E,1,2017-01-04T02:18:35,224.048,0.660277,0.97083,146.627,148.226,343.0037537
A04,1,2017-01-04T02:18:37,222.108,0.664496,0.970114,144.684,147.589,313.3934937
A14,1,2017-01-04T02:18:37,216.138,0.685591,0.972925,146.175,148.207,337.6353455
A17,1,2017-01-04T02:18:37,220.354,0.668715,0.970114,144.956,147.347,300.5917358
A0C,1,2017-01-04T02:18:39,209.721,0.717233,0.975598,149.286,150.163,414.9403076
B24,1,2017-01-04T02:18:40,221.66,0.727781,0.973606,159.886,161.299,772.5159912
B22,1,2017-01-04T02:18:41,222.667,0.666605,0.970114,146.474,147.992,345.9894714
A07,1,2017-01-04T02:18:43,222.145,0.672934,0.970114,147.546,149.431,404.6997986
B28,1,2017-01-04T02:18:44,224.234,0.660277,0.967917,146.797,148.1,332.6317749
A45,1,2017-01-04T02:18:45,212.37,0.702467,0.973606,148.018,149.148,4879.419434
A44,1,2017-01-04T02:18:46,221.921,0.721452,0.97083,159.177,160.561,742.1116943
A12,1,2017-01-04T02:18:49,214.384,0.68981,0.991861,145.937,147.91,333.4476318
A31,1,2017-01-04T02:18:50,221.287,0.72989,0.991861,159.804,161.947,793.5214844
B25,1,2017-01-04T02:18:52,221.697,0.710905,0.990668,156.498,158.004,664.3037109
A0B,1,2017-01-04T02:18:53,220.69,0.717233,0.991472,157.197,158.08,680.8397827
A06,1,2017-01-04T02:18:56,222.182,0.668715,0.9885,145.615,148.07,342.6268616
A1E,1,2017-01-04T02:18:56,225.801,0.651839,0.988952,146.023,147.3,308.2259827
A3A,1,2017-01-04T02:19:03,221.511,0.670824,0.989394,147.26,148.72,367.2243042
A16,1,2017-01-04T02:19:05,0,0,1,0,0,0
A09,1,2017-01-04T02:19:11,221.697,0.677153,0.988952,147.599,150.034,393.1801758
A1C,1,2017-01-04T02:19:11,225.204,0.677153,0.989394,151.282,152.447,485.9664307
B39,1,2017-01-04T02:19:20,224.048,0.660277,0.988952,145.55,147.945,4844.746582
A1A,1,2017-01-04T02:19:21,220.28,0.732,0.99224,158.19,161.266,738.7832642
B2A,1,2017-01-04T02:19:36,224.533,0.664496,0.969391,146.306,148.738,377.5672302
A32,1,2017-01-04T02:20:01,221.473,0.723562,0.991861,156.964,159.783,757.1516724
B35,1,2017-01-04T02:20:07,225.727,0.653948,0.989394,144.312,147.601,325.7446289
B39,1,2017-01-04T02:20:20,224.645,0.658167,0.988952,145.144,148.29,4853.964355
B39,1,2017-01-04T02:21:19,224.719,0.660277,0.989394,145.257,148.322,4863.181152
B39,1,2017-01-04T02:22:20,223.861,0.660277,0.989394,146.358,148.264,4872.397949
B39,1,2017-01-04T02:23:19,223.152,0.664496,0.988952,145.097,147.819,4881.61377
B39,1,2017-01-04T02:24:19,223.488,0.662386,0.988952,145.003,148.388,4890.830566
B39,1,2017-01-04T02:25:19,223.451,0.662386,0.989828,145.901,147.905,4900.047852
B39,1,2017-01-04T02:26:18,223.6,0.664496,0.989394,146.834,148.152,4909.264648
B39,1,2017-01-04T02:27:18,225.13,0.658167,0.969391,146.235,148.165,4918.47998
B39,1,2017-01-04T02:28:18,224.682,0.660277,0.988952,146.429,148.463,4927.694824
B39,1,2017-01-04T02:29:17,224.607,0.660277,0.9885,144.7,147.834,4936.909668
B39,1,2017-01-04T02:30:17,224.794,0.660277,0.969391,146.902,148.474,4946.125488
B20,1,2017-01-04T02:30:48,223.787,0.664496,0.989828,147.338,148.717,465.6738281
B29,1,2017-01-04T02:30:48,225.093,0.717233,0.990668,158.338,161.423,904.4821777
A18,1,2017-01-04T02:31:05,222.07,0.672934,0.989394,147.681,148.994,488.3386536
A02,1,2017-01-04T02:31:12,222.555,0.681372,0.989394,150.229,151.763,582.3047485
B39,1,2017-01-04T02:31:16,225.055,0.658167,0.989394,146.768,148.654,4955.342285
B26,1,2017-01-04T02:31:37,221.287,0.672934,0.989828,147.473,148.985,488.1487732
A13,1,2017-01-04T02:31:50,216.847,0.683481,0.990668,145.01,148.261,445.9429932
B1F,1,2017-01-04T02:31:50,223.152,0.691919,0.989828,151.768,154.944,681.4487915
A43,1,2017-01-04T02:31:51,225.428,0.653948,0.98804,145.591,147.943,448.7667236
B36,1,2017-01-04T02:32:00,225.615,0.662386,0.98804,148.225,149.956,505.6288452
B38,1,2017-01-04T02:32:00,224.831,0.666605,0.989394,146.591,149.373,501.5792847
A1D,1,2017-01-04T02:32:11,226.548,0.656058,0.989828,147.339,148.653,482.1267395
B39,1,2017-01-04T02:32:16,224.906,0.658167,0.98804,146.405,148.062,4964.55957
A40,1,2017-01-04T02:32:27,213.34,0.698248,0.991472,147.158,149.06,499.8428955
B33,1,2017-01-04T02:32:34,225.913,0.656058,0.98804,147.127,148.639,470.8545227
A3B,1,2017-01-04T02:32:35,212.855,0.744657,0.99224,156.792,158.462,5361.967773
B34,1,2017-01-04T02:32:38,226.063,0.658167,0.989394,145.44,148.713,472.8304138
B3F,1,2017-01-04T02:32:39,223.787,0.721452,0.990668,160.531,161.457,928.744873
A15,1,2017-01-04T02:32:41,219.683,0.679262,0.990668,147.025,149.261,495.4988098
A0E,1,2017-01-04T02:32:55,212.519,0.696138,0.991472,146.026,148.682,473.5387878
B2C,1,2017-01-04T02:32:55,224.122,0.662386,0.989394,145.241,148.479,470.4938049
B37,1,2017-01-04T02:32:55,225.242,0.660277,0.988952,145.238,148.667,480.3120117
A11,1,2017-01-04T02:33:01,214.496,0.698248,0.991861,148.157,149.357,515.3218994
A2F,1,2017-01-04T02:33:05,221.473,0.670824,0.992972,146.154,147.865,484.145752
A19,1,2017-01-04T02:33:06,221.1,0.672934,0.989394,147.062,148.842,484.2901611
A05,1,2017-01-04T02:33:07,223.115,0.660277,0.989394,145.313,147.807,449.321106
A30,1,2017-01-04T02:33:08,222.07,0.719343,0.991075,156.278,159.236,843.9580688
B27,1,2017-01-04T02:33:11,221.548,0.666605,0.969391,144.962,147.752,453.9484863
B39,1,2017-01-04T02:33:16,225.093,0.658167,0.967917,146.518,148.099,4973.77832
B23,1,2017-01-04T02:33:17,220.503,0.681372,0.970114,147.241,149.978,539.1973877
B2D,1,2017-01-04T02:33:19,221.436,0.668715,0.970114,147.974,148.463,478.7354431
A01,1,2017-01-04T02:33:21,220.727,0.750986,0.991075,164.07,165.679,1035.628662
A0A,1,2017-01-04T02:33:25,221.063,0.672934,0.971537,146.076,148.691,493.7808228
B2E,1,2017-01-04T02:33:28,221.362,0.675043,0.968658,147.217,149.243,522.9108887
B3E,1,2017-01-04T02:33:29,222.63,0.666605,0.969391,145.045,148.375,481.3719482
A17,1,2017-01-04T02:33:30,220.242,0.668715,0.989828,145.593,147.28,437.8358459
A04,1,2017-01-04T02:33:31,222.294,0.664496,0.989394,144.566,147.361,451.049408
A14,1,2017-01-04T02:33:31,216.548,0.685591,0.971537,145.137,148.128,475.9960632
A0C,1,2017-01-04T02:33:33,210.616,0.715124,0.993325,147.567,150.384,555.5310669
B24,1,2017-01-04T02:33:34,220.727,0.727781,0.99224,159.605,161.121,923.1854858
B22,1,2017-01-04T02:33:35,221.548,0.668715,0.988952,145.817,148.027,484.4696655
A07,1,2017-01-04T02:33:37,221.847,0.672934,0.989828,147.1,149.246,544.3510132
B28,1,2017-01-04T02:33:38,223.637,0.662386,0.968658,144.068,147.949,470.7518616
A45,1,2017-01-04T02:33:39,212.37,0.700357,0.992611,145.717,149.203,5018.763672
A44,1,2017-01-04T02:33:40,221.212,0.725671,0.972235,158.028,160.493,892.1530762
A12,1,2017-01-04T02:33:43,214.235,0.691919,0.974278,145.376,148.071,471.6260071
A31,1,2017-01-04T02:33:45,219.309,0.738329,0.973606,160.592,161.93,944.9829712
A0B,1,2017-01-04T02:33:47,220.242,0.717233,0.972925,157.248,157.979,828.9520874
B25,1,2017-01-04T02:33:47,219.533,0.717233,0.972925,156.214,157.953,811.8380127
A1E,1,2017-01-04T02:33:50,226.175,0.651839,0.967168,145.267,147.416,445.742157
A06,1,2017-01-04T02:33:51,222.891,0.664496,0.988952,145.307,148.058,481.0133057
A3A,1,2017-01-04T02:33:57,221.958,0.670824,0.989828,146.326,148.926,506.3852844
A16,1,2017-01-04T02:33:59,0,0,1,0,0,0
A09,1,2017-01-04T02:34:05,221.809,0.677153,0.97083,148.468,149.762,533.2942505
A1C,1,2017-01-04T02:34:05,225.727,0.675043,0.969391,151.509,152.476,628.4873657
A1A,1,2017-01-04T02:34:15,221.138,0.72989,0.974278,158.761,161.352,889.793335
B39,1,2017-01-04T02:34:15,224.197,0.660277,0.970114,145.102,148.075,4982.999512
B2A,1,2017-01-04T02:34:31,222.891,0.668715,0.97083,147.491,149.596,516.9625244
A32,1,2017-01-04T02:34:57,219.72,0.727781,0.972925,157.658,159.859,907.1798096
B35,1,2017-01-04T02:35:02,224.757,0.658167,0.969391,144.711,147.483,463.6855164
B39,1,2017-01-04T02:35:16,223.376,0.664496,0.970114,145.56,148.232,4992.220703
B39,1,2017-01-04T02:36:14,224.458,0.660277,0.988952,145.23,148.24,5001.440918
B39,1,2017-01-04T02:37:15,224.757,0.658167,0.98804,146.3,148.284,5010.660156
B39,1,2017-01-04T02:38:14,223.637,0.662386,0.989394,145.328,148.246,5019.878906
B39,1,2017-01-04T02:39:13,224.122,0.660277,0.969391,146.312,148.485,5029.097656
B39,1,2017-01-04T02:40:13,222.929,0.664496,0.969391,145.234,147.775,5038.316895
B39,1,2017-01-04T02:41:13,223.525,0.662386,0.989828,146.431,148.09,5047.535645
B39,1,2017-01-04T02:42:13,222.966,0.662386,0.97083,146.13,147.713,5056.754395
B39,1,2017-01-04T02:43:12,222.779,0.664496,0.990252,145.069,148.48,5065.974609
B39,1,2017-01-04T02:44:12,222.593,0.664496,0.989394,144.859,148.011,5075.193359
B39,1,2017-01-04T02:45:12,222.854,0.664496,0.970114,146.557,148.197,5084.410645
B20,1,2017-01-04T02:45:37,222.108,0.668715,0.97083,147.399,148.945,603.762085
B29,1,2017-01-04T02:45:37,223.302,0.723562,0.973606,160.162,161.627,1054.800049
A18,1,2017-01-04T02:45:56,219.608,0.679262,0.970114,147.697,149.139,626.7928467
A02,1,2017-01-04T02:46:02,222.406,0.683481,0.990252,150.306,151.985,723.5969238
B39,1,2017-01-04T02:46:12,224.458,0.660277,0.989394,144.909,147.725,5093.627441
B26,1,2017-01-04T02:46:28,220.615,0.675043,0.990668,146.226,148.416,626.7072754
B1F,1,2017-01-04T02:46:40,223.488,0.68981,0.990252,151.344,154.209,825.2505493
A13,1,2017-01-04T02:46:41,216.026,0.683481,0.990252,146.256,147.757,583.4974976
A43,1,2017-01-04T02:46:42,225.578,0.656058,0.989394,145.977,148.046,586.2821655
B38,1,2017-01-04T02:46:50,225.279,0.662386,0.989394,148.589,149.745,640.5800171
B36,1,2017-01-04T02:46:51,225.913,0.662386,0.990252,147.318,149.653,644.7272949
A1D,1,2017-01-04T02:47:03,226.734,0.656058,0.988952,146.863,148.639,620.5288086
B39,1,2017-01-04T02:47:11,224.757,0.660277,0.9885,145.112,147.951,5102.841797
A40,1,2017-01-04T02:47:18,212.892,0.702467,0.991472,147.064,149.25,638.8317261
B33,1,2017-01-04T02:47:25,225.54,0.658167,0.9885,146.415,148.882,608.9852295
A3B,1,2017-01-04T02:47:27,210.952,0.750986,0.992972,157.153,158.421,5509.90332
B34,1,2017-01-04T02:47:30,225.727,0.658167,0.988952,145.53,148.436,610.9674072
B3F,1,2017-01-04T02:47:31,223.712,0.721452,0.990252,159.976,161.377,1079.40918
A15,1,2017-01-04T02:47:33,218.712,0.681372,0.990252,147.208,149.243,634.4161377
B2C,1,2017-01-04T02:47:47,223.861,0.662386,0.97083,147.324,148.147,608.6350708
A0E,1,2017-01-04T02:47:48,211.437,0.700357,0.972235,144.408,148.348,611.7579956
B37,1,2017-01-04T02:47:48,224.607,0.662386,0.969391,145.253,148.672,618.7456055
A11,1,2017-01-04T02:47:54,213.974,0.698248,0.991472,146.075,149.405,654.7229614
A2F,1,2017-01-04T02:47:58,222.257,0.666605,0.993325,145.967,148.3,622.7796021
A05,1,2017-01-04T02:48:00,223.6,0.660277,0.98757,146.528,147.681,586.8027344
A19,1,2017-01-04T02:48:00,221.436,0.670824,0.989828,146.78,148.575,622.7903442
A30,1,2017-01-04T02:48:01,222.033,0.713014,0.990668,156.845,158.319,991.7115479
B27,1,2017-01-04T02:48:04,221.735,0.666605,0.988952,144.526,147.791,591.6092529
B23,1,2017-01-04T02:48:10,221.958,0.675043,0.989828,147.201,150.255,679.2211914
B39,1,2017-01-04T02:48:11,224.794,0.658167,0.989828,145.823,148.002,5112.057129
B2D,1,2017-01-04T02:48:12,223.152,0.664496,0.989394,146.861,148.327,617.1461182
A01,1,2017-01-04T02:48:14,221.884,0.746767,0.972235,162.187,165.667,1190.389404
A0A,1,2017-01-04T02:48:18,222.332,0.670824,0.97083,145.898,148.608,632.682312
B2E,1,2017-01-04T02:48:21,222.667,0.672934,0.97083,148.202,149.601,662.5962524
B3E,1,2017-01-04T02:48:22,224.719,0.660277,0.970114,147.009,148.561,619.7713013
A04,1,2017-01-04T02:48:24,223.451,0.658167,0.970114,146.442,147.031,588.6619263
A17,1,2017-01-04T02:48:24,221.1,0.666605,0.97083,144.852,146.851,575.0631714
A0C,1,2017-01-04T02:48:26,211.25,0.713014,0.974278,148.732,150.402,696.1191406
A14,1,2017-01-04T02:48:26,216.437,0.685591,0.971537,145.233,148.134,614.3388672
B24,1,2017-01-04T02:48:27,221.921,0.725671,0.972235,159.916,161.088,1073.888794
B22,1,2017-01-04T02:48:28,223.04,0.666605,0.969391,146.012,148.717,622.9202271
A07,1,2017-01-04T02:48:30,223.115,0.675043,0.969391,148.869,150.121,684.5792236
B28,1,2017-01-04T02:48:31,224.682,0.658167,0.9885,146.428,147.958,608.9107056
A45,1,2017-01-04T02:48:32,213.228,0.698248,0.991472,147.963,149.042,5158.089355
A44,1,2017-01-04T02:48:33,223.115,0.719343,0.990668,159.359,160.604,1042.079102
A12,1,2017-01-04T02:48:37,214.459,0.68981,0.991472,145.166,147.897,609.7892456
A31,1,2017-01-04T02:48:38,221.473,0.72989,0.990668,159.484,161.63,1096.491699
A0B,1,2017-01-04T02:48:41,221.958,0.713014,0.990668,156.11,157.852,976.7209473
B25,1,2017-01-04T02:48:41,221.138,0.713014,0.990668,156.336,157.766,959.3900757
A1E,1,2017-01-04T02:48:44,226.921,0.649729,0.988952,145.905,147.951,583.2792358
A06,1,2017-01-04T02:48:46,223.525,0.662386,0.988952,145.57,148.196,619.3771362
A3A,1,2017-01-04T02:48:52,221.25,0.672934,0.989828,147.365,148.929,645.5161743
A16,1,2017-01-04T02:48:54,0,0,1,0,0,0
A09,1,2017-01-04T02:49:00,222.369,0.672934,0.989828,148.711,150.127,673.3786621
A1C,1,2017-01-04T02:49:00,226.286,0.675043,0.988952,149.232,152.772,771.0142212
A1A,1,2017-01-04T02:49:10,220.093,0.734109,0.973606,158.682,161.572,1040.945435
B39,1,2017-01-04T02:49:10,224.384,0.660277,0.989394,144.764,148.178,5121.274414
B2A,1,2017-01-04T02:49:27,224.346,0.664496,0.988952,147.329,149.051,656.3552856
A32,1,2017-01-04T02:49:52,220.056,0.727781,0.990252,158.673,160.226,1057.251709
B35,1,2017-01-04T02:49:59,224.496,0.658167,0.988952,146.081,147.706,601.6170654
B39,1,2017-01-04T02:50:11,223.451,0.662386,0.989828,145.511,148.357,5130.493652
B39,1,2017-01-04T02:51:10,223.525,0.662386,0.989828,146.889,148.401,5139.714355
B39,1,2017-01-04T02:52:09,223.376,0.662386,0.988952,145.03,148.519,5148.935547
B39,1,2017-01-04T02:53:09,222.705,0.664496,0.989394,147.551,148.042,5158.156738
B39,1,2017-01-04T02:54:09,222.593,0.666605,0.988952,145.463,148.041,5167.378418
B39,1,2017-01-04T02:55:09,223.078,0.664496,0.989394,145.246,148.191,5176.601074
B39,1,2017-01-04T02:56:08,224.906,0.660277,0.988952,146.612,148.537,5185.821777
B39,1,2017-01-04T02:57:08,224.981,0.660277,0.989394,144.963,148.056,5195.040527
B39,1,2017-01-04T02:58:08,224.757,0.660277,0.98804,144.895,148.683,5204.259766
B39,1,2017-01-04T02:59:08,222.705,0.664496,0.988952,146.758,148.153,5213.482422
B39,1,2017-01-04T03:00:07,223.19,0.662386,0.990668,146.45,147.936,5222.705078
B20,1,2017-01-04T03:00:26,221.772,0.670824,0.988952,146.26,148.939,741.842041
B29,1,2017-01-04T03:00:26,223.152,0.723562,0.991075,160.208,160.966,1205.179565
A18,1,2017-01-04T03:00:45,221.25,0.675043,0.989828,146.02,148.942,765.2509766
A02,1,2017-01-04T03:00:52,222.369,0.683481,0.990252,149.177,151.946,864.9208984
B39,1,2017-01-04T03:01:06,223.302,0.662386,0.9885,146.739,147.998,5231.927246
B26,1,2017-01-04T03:01:18,220.765,0.675043,0.991075,146.589,148.665,765.2383423
B1F,1,2017-01-04T03:01:31,221.996,0.694029,0.97083,151.253,154.083,968.9071045
A13,1,2017-01-04T03:01:32,215.392,0.685591,0.971537,146.032,147.766,721.0368652
A43,1,2017-01-04T03:01:32,224.757,0.658167,0.969391,145.348,147.774,723.8070679
B36,1,2017-01-04T03:01:42,224.57,0.666605,0.988952,146.532,149.663,783.8391113
B38,1,2017-01-04T03:01:42,223.675,0.668715,0.989394,146.183,149.543,779.6077271
A1D,1,2017-01-04T03:01:54,225.913,0.658167,0.990252,147.618,149.048,758.9512329
B39,1,2017-01-04T03:02:05,223.899,0.660277,0.988952,146.546,148.662,5241.149902
A40,1,2017-01-04T03:02:10,211.176,0.704576,0.991472,147.658,148.809,777.8474731
B33,1,2017-01-04T03:02:17,224.085,0.662386,0.989828,145.612,148.565,747.1439819
A3B,1,2017-01-04T03:02:19,210.542,0.750986,0.993325,155.109,158.501,5657.86377
B34,1,2017-01-04T03:02:22,224.943,0.660277,0.989828,147.402,148.999,749.1357422
B3F,1,2017-01-04T03:02:23,221.473,0.727781,0.991472,158.732,161.182,1230.112305
A15,1,2017-01-04T03:02:25,218.339,0.681372,0.990252,147.113,149.148,773.2979736
B2C,1,2017-01-04T03:02:40,222.443,0.666605,0.989394,145.239,147.794,746.796814
B37,1,2017-01-04T03:02:40,224.048,0.664496,0.988952,147.317,148.872,757.223938
A0E,1,2017-01-04T03:02:41,211.474,0.702467,0.991472,145.259,148.461,750.0084229
A11,1,2017-01-04T03:02:48,213.825,0.698248,0.991472,146.107,149.216,794.1577148
A2F,1,2017-01-04T03:02:51,220.429,0.672934,0.993325,146.701,148.383,761.4248047
A19,1,2017-01-04T03:02:52,220.69,0.672934,0.989828,145.531,148.503,761.3257446
A05,1,2017-01-04T03:02:53,222.108,0.664496,0.9885,145.088,147.521,724.3052368
A30,1,2017-01-04T03:02:54,219.384,0.719343,0.991472,157.054,157.905,1139.501953
B27,1,2017-01-04T03:02:56,219.906,0.672934,0.989394,146.365,147.587,729.3237915
B23,1,2017-01-04T03:03:03,220.503,0.679262,0.989394,148.597,149.793,819.2835693
B2D,1,2017-01-04T03:03:05,221.996,0.668715,0.989828,146.384,148.407,755.5877686
B39,1,2017-01-04T03:03:06,223.824,0.662386,0.988952,145.496,148.289,5250.372559
A01,1,2017-01-04T03:03:07,221.847,0.746767,0.991472,162.577,165.171,1345.119629
A0A,1,2017-01-04T03:03:12,221.697,0.670824,0.989828,145.654,148.65,771.5639038
B2E,1,2017-01-04T03:03:15,221.399,0.675043,0.989394,147.642,149.493,802.2820435
B3E,1,2017-01-04T03:03:16,223.264,0.664496,0.989828,146.221,148.333,758.1558228
A17,1,2017-01-04T03:03:17,220.914,0.666605,0.989828,145.591,147.71,712.3353271
A04,1,2017-01-04T03:03:18,222.369,0.664496,0.989394,144.935,147.245,726.2763062
A14,1,2017-01-04T03:03:19,217.145,0.681372,0.991075,146.644,148.019,752.6752319
A0C,1,2017-01-04T03:03:21,211.176,0.710905,0.99224,148.75,150.172,836.7380981
B22,1,2017-01-04T03:03:21,221.66,0.670824,0.988952,146.227,148.264,761.4282227
B24,1,2017-01-04T03:03:21,220.503,0.72989,0.991472,159.566,161.503,1224.636841
A07,1,2017-01-04T03:03:23,222.332,0.675043,0.990252,148.676,150.083,824.9561768
B28,1,2017-01-04T03:03:25,223.414,0.662386,0.9885,146.491,148.339,747.0919189
A44,1,2017-01-04T03:03:27,222.145,0.721452,0.990668,158.472,160.823,1191.987671
A45,1,2017-01-04T03:03:27,213.041,0.700357,0.990252,147.877,148.755,5297.432617
A12,1,2017-01-04T03:03:30,214.571,0.68981,0.991075,144.794,147.999,747.9662476
A31,1,2017-01-04T03:03:32,219.906,0.736219,0.990668,160.25,162.33,1248.121338
