NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER
B3F,1,2016-12-17T05:28:33,220.914,0.672934,0.970114,147.572,148.691,735.6885376
B36,1,2016-12-17T05:29:19,223.451,0.670824,0.990252,146.312,149.896,1023.891968
B39,1,2016-12-17T05:29:22,222.555,0.668715,0.968658,146.613,148.288,84102.24219
B38,1,2016-12-17T05:29:29,222.22,0.672934,0.972235,148.527,149.595,884.3603516
B27,1,2016-12-17T05:29:34,218.675,0.675043,0.972925,144.99,147.664,696.9580688
A02,1,2016-12-17T05:29:35,223.675,0.742548,0.972925,162.974,165.451,564.2762451
A18,1,2016-12-17T05:29:36,222.332,0.717233,0.97083,157.182,159.584,1261.741333
B23,1,2016-12-17T05:29:40,219.72,0.685591,0.97083,147.729,150.656,825.0690918
B34,1,2016-12-17T05:29:58,223.936,0.664496,0.976245,146.686,148.834,591.5533447
B22,1,2016-12-17T05:30:11,220.951,0.672934,0.989394,146.964,148.798,744.980896
B24,1,2016-12-17T05:30:14,220.205,0.725671,0.991861,157.465,159.769,1247.364502
B39,1,2016-12-17T05:30:21,223.078,0.664496,0.9885,146.061,148.426,84111.49219
A3A,1,2016-12-17T05:30:22,224.272,0.670824,0.989394,147.326,150.503,221.4352264
B25,1,2016-12-17T05:30:35,219.496,0.721452,0.972925,155.583,158.288,1218.028198
A1C,1,2016-12-17T05:30:53,225.13,0.679262,0.97083,151.511,152.985,472.2592163
B37,1,2016-12-17T05:31:08,223.824,0.664496,0.970114,147.655,148.885,1271.976563
B39,1,2016-12-17T05:31:22,223.488,0.664496,0.968658,145.607,148.524,84120.75
A43,1,2016-12-17T05:31:58,224.309,0.662386,0.9885,147.041,148.124,1259.936768
B2C,1,2016-12-17T05:32:13,0,0,1,0,0,0
B39,1,2016-12-17T05:32:22,223.414,0.664496,0.969391,146.59,148.506,84130.00781
A2F,1,2016-12-17T05:32:24,220.28,0.672934,0.970114,145.51,148.183,735.4763794
A30,1,2016-12-17T05:32:31,219.869,0.670824,0.971537,145.526,147.085,705.3062744
B2D,1,2016-12-17T05:32:44,221.175,0.672934,0.969391,145.719,148.804,750.0596924
B2E,1,2016-12-17T05:33:00,220.839,0.672934,0.990252,147.496,148.678,756.8584595
A05,1,2016-12-17T05:33:03,224.906,0.660277,0.99224,146.119,148.925,22.33390236
B3E,1,2016-12-17T05:33:03,222.481,0.668715,0.989394,145.657,148.764,776.8284912
B39,1,2016-12-17T05:33:21,223.488,0.664496,0.989394,146.832,148.506,84139.26563
A31,1,2016-12-17T05:33:28,219.496,0.679262,0.989394,148.25,149.628,797.1377563
B39,1,2016-12-17T05:34:21,223.115,0.666605,0.989394,146.269,148.283,84148.51563
A1D,1,2016-12-17T05:34:36,225.428,0.660277,0.989394,147.407,148.949,1395.954224
B2A,1,2016-12-17T05:34:48,222.854,0.672934,0.97083,146.576,149.507,811.8209229
A01,1,2016-12-17T05:35:09,224.122,0.725671,0.973606,159.361,162.583,1266.265503
B39,1,2016-12-17T05:35:21,223.152,0.666605,0.969391,145.802,148.679,84157.76563
B35,1,2016-12-17T05:35:25,224.57,0.658167,0.968658,146.368,147.896,382.1228333
B39,1,2016-12-17T05:36:20,223.936,0.662386,0.9885,146.352,148.324,84167.03125
A04,1,2016-12-17T05:36:28,225.839,0.658167,0.968658,147.323,148.268,1441.711426
A1E,1,2016-12-17T05:36:59,226.622,0.651839,0.9885,146.659,147.769,769.9820557
B39,1,2016-12-17T05:37:19,225.839,0.658167,0.988952,146.788,148.498,84176.28125
A13,1,2016-12-17T05:37:29,0,0,1,0,0,0
B29,1,2016-12-17T05:37:52,223.861,0.668715,0.970114,146.804,149.723,852.0812378
A07,1,2016-12-17T05:38:05,226.1,0.664496,0.968658,147.266,150.211,185.7261963
A44,1,2016-12-17T05:38:08,225.988,0.708795,0.970114,157.748,160.159,999.6921997
A40,1,2016-12-17T05:38:10,217.145,0.68981,0.972235,148.658,149.872,402.4033813
B39,1,2016-12-17T05:38:20,224.458,0.662386,0.968658,145.502,148.254,84185.53906
A15,1,2016-12-17T05:38:31,222.033,0.675043,0.97083,148.522,150.019,428.7713318
A19,1,2016-12-17T05:38:44,224.309,0.706686,0.990668,157.481,158.904,985.7037354
A10,1,2016-12-17T05:38:47,217.742,0.68981,0.991075,148.371,150.226,435.6567688
A0E,1,2016-12-17T05:38:48,216.437,0.6877,0.991075,147.962,148.971,385.6558533
A0B,1,2016-12-17T05:38:55,224.757,0.662386,0.97083,146.906,148.733,96.20670319
A11,1,2016-12-17T05:38:58,217.817,0.68981,0.970114,147.344,149.857,439.6610107
A32,1,2016-12-17T05:39:19,220.727,0.670824,0.989394,145.44,148.213,834.0119019
B39,1,2016-12-17T05:39:19,225.055,0.658167,0.9885,146.57,148.585,84194.78906
A1A,1,2016-12-17T05:39:21,224.496,0.725671,0.991861,161.135,162.78,132.713089
A0C,1,2016-12-17T05:39:36,215.205,0.700357,0.99224,149.221,150.572,467.6602173
A17,1,2016-12-17T05:39:36,223.973,0.660277,0.989394,146.513,147.552,327.8742371
A14,1,2016-12-17T05:39:38,220.802,0.675043,0.991861,147.287,149.114,387.2079468
A06,1,2016-12-17T05:39:52,225.764,0.660277,0.968658,146.066,149.487,108.4246826
A12,1,2016-12-17T05:39:54,218.563,0.681372,0.97083,146.593,148.738,402.1612244
B20,1,2016-12-17T05:40:02,222.854,0.668715,0.969391,145.22,149.062,835.5393066
A16,1,2016-12-17T05:40:15,223.264,0.664496,0.967917,145.763,148.382,367.8696899
B39,1,2016-12-17T05:40:18,224.757,0.662386,0.989828,145.632,148.61,84204.04688
B39,1,2016-12-17T05:41:19,224.682,0.662386,0.969391,147.164,148.746,84213.29688
B26,1,2016-12-17T05:41:37,220.765,0.677153,0.97083,148.422,150.165,905.7337646
A09,1,2016-12-17T05:41:53,223.712,0.672934,0.987092,147.281,150.524,485.0198059
B1F,1,2016-12-17T05:41:53,223.302,0.727781,0.991472,160.975,162.718,1471.585449
B39,1,2016-12-17T05:42:18,224.458,0.662386,0.9885,145.642,148.672,84222.55469
B28,1,2016-12-17T05:42:59,223.414,0.715124,0.990252,158.002,159.862,1379.157349
B39,1,2016-12-17T05:43:18,224.645,0.662386,0.989394,146.124,148.77,84231.8125
B33,1,2016-12-17T05:43:19,224.794,0.658167,0.970114,145.937,148.358,1300.644165
B3F,1,2016-12-17T05:43:25,223.003,0.668715,0.969391,146.312,149.1,874.7122192
B36,1,2016-12-17T05:44:10,225.018,0.664496,0.989394,148.39,149.547,1163.277466
B39,1,2016-12-17T05:44:18,224.981,0.660277,0.970114,145.693,148.506,84241.07031
B38,1,2016-12-17T05:44:20,224.869,0.666605,0.989394,146.566,149.873,1023.885803
A02,1,2016-12-17T05:44:25,226.063,0.734109,0.991861,163.882,165.51,718.5435181
A18,1,2016-12-17T05:44:26,225.428,0.706686,0.989828,157.758,159.783,1409.765015
B27,1,2016-12-17T05:44:28,221.324,0.666605,0.988952,145.92,148.12,835.0714722
B23,1,2016-12-17T05:44:33,221.511,0.679262,0.989394,147.516,150.423,965.7600708
B34,1,2016-12-17T05:44:51,225.839,0.660277,0.992972,146.015,148.936,730.8018188
B22,1,2016-12-17T05:45:06,221.996,0.670824,0.970114,145.632,148.495,883.9658203
B24,1,2016-12-17T05:45:08,220.876,0.723562,0.974278,157.18,159.607,1396.983643
A3A,1,2016-12-17T05:45:16,224.981,0.666605,0.970114,147.736,150.222,361.6938477
B39,1,2016-12-17T05:45:17,224.346,0.662386,0.969391,145.706,148.665,84250.32031
B25,1,2016-12-17T05:45:29,220.28,0.721452,0.971537,156.098,158.407,1366.321289
A1C,1,2016-12-17T05:45:48,226.286,0.677153,0.988952,150.081,153.249,615.1681519
B37,1,2016-12-17T05:46:02,224.272,0.662386,0.967917,145.107,148.186,1410.548218
B39,1,2016-12-17T05:46:17,224.197,0.662386,0.989394,147.142,148.547,84259.57031
A43,1,2016-12-17T05:46:50,225.503,0.658167,0.988952,147.391,148.425,1398.036377
B2C,1,2016-12-17T05:47:07,0,0,1,0,0,0
A2F,1,2016-12-17T05:47:17,222.22,0.666605,0.989394,145.594,148.04,873.968689
B39,1,2016-12-17T05:47:17,223.563,0.664496,0.988952,145.743,148.679,84268.82813
A30,1,2016-12-17T05:47:24,221.884,0.662386,0.969391,144.453,146.978,842.6461792
B2D,1,2016-12-17T05:47:37,222.257,0.668715,0.989828,147.191,148.726,888.9920044
B2E,1,2016-12-17T05:47:54,221.548,0.672934,0.989394,145.894,148.649,895.8137207
A05,1,2016-12-17T05:47:57,225.428,0.658167,0.991861,147.76,148.492,161.3538055
B3E,1,2016-12-17T05:47:57,222.817,0.668715,0.988952,146.436,148.867,915.78479
B39,1,2016-12-17T05:48:16,224.272,0.660277,0.968658,147.191,148.604,84278.07813
A31,1,2016-12-17T05:48:22,219.198,0.681372,0.97083,147.64,148.961,936.678772
B39,1,2016-12-17T05:49:16,225.204,0.660277,0.9885,144.964,148.61,84287.33594
A1D,1,2016-12-17T05:49:28,226.846,0.656058,0.989394,145.772,149.4,32.37183762
B2A,1,2016-12-17T05:49:44,224.794,0.666605,0.968658,148.215,149.884,951.9345093
A01,1,2016-12-17T05:50:04,225.466,0.721452,0.973606,160.709,162.668,1418.438354
B39,1,2016-12-17T05:50:15,225.093,0.658167,0.967917,145.466,148.61,84296.57813
B35,1,2016-12-17T05:50:20,227.107,0.651839,0.967168,146.289,148.072,520.6568604
B39,1,2016-12-17T05:51:16,224.757,0.660277,0.969391,145.715,148.414,84305.82813
A04,1,2016-12-17T05:51:22,226.1,0.656058,0.967917,145.246,148.401,77.82328033
A1E,1,2016-12-17T05:51:53,226.846,0.649729,0.967917,146.031,148.055,908.046936
B39,1,2016-12-17T05:52:15,224.831,0.660277,0.988952,144.913,148.406,84315.07813
A13,1,2016-12-17T05:52:21,0,0,1,0,0,0
B29,1,2016-12-17T05:52:42,223.749,0.670824,0.989394,148.11,149.717,991.348999
A07,1,2016-12-17T05:53:00,225.167,0.666605,0.988952,147.809,149.684,325.8618164
A40,1,2016-12-17T05:53:02,216.362,0.68981,0.99224,147.77,149.731,541.7006226
A44,1,2016-12-17T05:53:02,225.316,0.710905,0.989394,158.242,159.694,1149.506714
B39,1,2016-12-17T05:53:15,223.339,0.664496,0.968658,146.814,148.09,84324.32813
A15,1,2016-12-17T05:53:23,221.623,0.679262,0.97083,146.894,150.036,568.5115356
A19,1,2016-12-17T05:53:37,223.563,0.708795,0.990252,156.463,158.979,1133.929321
A0E,1,2016-12-17T05:53:40,215.131,0.691919,0.991472,146.115,148.885,524.5647583
A10,1,2016-12-17T05:53:40,216.548,0.694029,0.99224,147.483,149.866,575.6279297
A0B,1,2016-12-17T05:53:51,223.936,0.662386,0.97083,146.858,148.294,235.0900574
A11,1,2016-12-17T05:53:51,217.108,0.691919,0.991472,147.836,149.981,579.8269043
B39,1,2016-12-17T05:54:14,224.048,0.662386,0.97083,145.835,148.417,84333.57031
A32,1,2016-12-17T05:54:16,220.093,0.675043,0.969391,145.115,148.227,973.0519409
A1A,1,2016-12-17T05:54:17,223.451,0.72989,0.973606,159.409,163.141,285.0828857
A0C,1,2016-12-17T05:54:29,214.981,0.700357,0.992611,148.835,150.407,608.2857056
A17,1,2016-12-17T05:54:30,222.891,0.660277,0.98757,144.561,147.193,465.4007568
A14,1,2016-12-17T05:54:32,219.235,0.677153,0.990668,145.612,148.961,526.0828247
A06,1,2016-12-17T05:54:47,225.689,0.660277,0.9885,145.887,148.949,247.7421722
A12,1,2016-12-17T05:54:49,218.675,0.681372,0.989394,145.744,148.992,541.3577881
B20,1,2016-12-17T05:54:51,222.108,0.670824,0.988952,146.712,148.533,973.9923706
A16,1,2016-12-17T05:55:10,222.07,0.668715,0.989394,145.338,148.101,506.3544922
B39,1,2016-12-17T05:55:14,223.787,0.662386,0.9885,145.933,148.624,84342.82813
B39,1,2016-12-17T05:56:14,223.525,0.664496,0.989828,147.093,148.576,84352.07813
B26,1,2016-12-17T05:56:28,219.533,0.683481,0.972235,147.501,150.097,1045.287476
B1F,1,2016-12-17T05:56:44,221.175,0.732,0.972925,161.825,162.029,121.0046692
A09,1,2016-12-17T05:56:49,224.085,0.670824,0.969391,148.806,150.308,625.6019287
B39,1,2016-12-17T05:57:13,224.16,0.662386,0.988952,145.131,148.032,84361.32813
B28,1,2016-12-17T05:57:53,224.309,0.710905,0.989394,158.041,159.488,26.22275734
B33,1,2016-12-17T05:58:11,225.466,0.658167,0.989394,145.005,148.381,1438.77417
B39,1,2016-12-17T05:58:12,224.384,0.660277,0.988952,145.801,148.406,84370.57813
B3F,1,2016-12-17T05:58:18,222.966,0.668715,0.988952,147.37,149.075,1013.775513
B36,1,2016-12-17T05:59:01,225.578,0.664496,0.988952,146.697,149.895,1302.619141
B38,1,2016-12-17T05:59:12,225.391,0.664496,0.989394,146.556,149.747,1163.365723
B39,1,2016-12-17T05:59:13,225.018,0.660277,0.989828,147.376,148.562,84379.82813
A02,1,2016-12-17T05:59:15,226.286,0.72989,0.990252,163.72,165.196,872.6366577
A18,1,2016-12-17T05:59:15,225.354,0.708795,0.990252,156.399,159.154,55.3074913
B27,1,2016-12-17T05:59:22,221.623,0.666605,0.989394,146.764,148.207,973.1612549
B23,1,2016-12-17T05:59:27,221.697,0.677153,0.9885,149.047,151.019,1106.416138
B34,1,2016-12-17T05:59:44,225.428,0.660277,0.992611,148.255,148.881,869.9842529
B22,1,2016-12-17T05:59:59,222.332,0.668715,0.990668,145.506,149.065,1022.929443
B24,1,2016-12-17T06:00:02,220.802,0.723562,0.990668,156.221,159.323,44.17151642
A3A,1,2016-12-17T06:00:12,226.137,0.662386,0.9885,147.958,150.303,501.7806396
B39,1,2016-12-17T06:00:12,224.458,0.662386,0.989394,146.805,148.205,84389.07813
B25,1,2016-12-17T06:00:23,221.026,0.717233,0.990668,157.644,158.912,12.18471527
A1C,1,2016-12-17T06:00:42,226.361,0.675043,0.988952,151.13,152.961,758.0706787
B37,1,2016-12-17T06:00:54,224.57,0.662386,0.987092,148.057,148.289,46.62840271
B39,1,2016-12-17T06:01:12,223.563,0.662386,0.969391,146.729,148.531,84398.32813
A43,1,2016-12-17T06:01:41,226.137,0.656058,0.96641,145.194,148.29,33.75728607
B2C,1,2016-12-17T06:01:59,0,0,1,0,0,0
A2F,1,2016-12-17T06:02:11,221.212,0.672934,0.971537,146.376,148.76,1012.52063
B39,1,2016-12-17T06:02:12,224.645,0.660277,0.968658,147.042,148.825,84407.58594
A30,1,2016-12-17T06:02:17,220.839,0.664496,0.989394,145.789,147.255,979.9980469
B2D,1,2016-12-17T06:02:31,221.884,0.670824,0.9885,146.433,148.438,1027.906006
B2E,1,2016-12-17T06:02:48,220.839,0.672934,0.97083,148.11,148.735,1034.775269
A05,1,2016-12-17T06:02:51,225.167,0.660277,0.974278,147.485,148.801,300.2611389
B3E,1,2016-12-17T06:02:51,223.115,0.666605,0.969391,146.329,148.698,1054.711548
B39,1,2016-12-17T06:03:12,222.929,0.666605,0.990668,146.212,148.869,84416.83594
A31,1,2016-12-17T06:03:17,219.906,0.679262,0.989828,146.24,149.285,1076.252075
B39,1,2016-12-17T06:04:11,224.533,0.662386,0.9885,144.444,148.683,84426.08594
A1D,1,2016-12-17T06:04:20,225.876,0.660277,0.97083,147.979,149.338,171.2805023
B2A,1,2016-12-17T06:04:39,223.675,0.670824,0.969391,146.761,149.505,1092.031372
A01,1,2016-12-17T06:04:58,224.719,0.719343,0.990668,158.885,161.737,68.19234467
B39,1,2016-12-17T06:05:11,223.414,0.664496,0.990252,147.433,148.488,84435.34375
B35,1,2016-12-17T06:05:18,224.421,0.660277,0.968658,145.273,148.16,659.1442261
B39,1,2016-12-17T06:06:10,223.152,0.666605,0.967917,145.603,148.276,84444.59375
A04,1,2016-12-17T06:06:16,224.831,0.660277,0.97083,146.749,148.531,216.2149658
A1E,1,2016-12-17T06:06:48,225.801,0.653948,0.967917,145.741,147.681,1046.18103
B39,1,2016-12-17T06:07:10,222.966,0.664496,0.989394,147.283,148.221,84453.85156
A13,1,2016-12-17T06:07:12,0,0,1,0,0,0
B29,1,2016-12-17T06:07:31,222.929,0.670824,0.990668,148.099,149.47,1130.538452
A40,1,2016-12-17T06:07:53,216.213,0.691919,0.990252,146.491,149.653,680.8765869
A07,1,2016-12-17T06:07:55,225.428,0.664496,0.988952,147.839,149.833,465.9613647
A44,1,2016-12-17T06:07:57,224.048,0.713014,0.989828,157.274,160.42,1299.319214
B39,1,2016-12-17T06:08:09,223.414,0.664496,0.9885,146.345,148.431,84463.10156
A15,1,2016-12-17T06:08:16,221.735,0.677153,0.990252,147.075,150.085,708.230957
A19,1,2016-12-17T06:08:30,223.264,0.710905,0.989828,156.962,158.72,1282.198975
A0E,1,2016-12-17T06:08:33,214.534,0.694029,0.991472,145.978,148.534,663.2989502
A10,1,2016-12-17T06:08:33,216.25,0.694029,0.990668,148.586,149.628,715.4343262
A11,1,2016-12-17T06:08:44,216.847,0.691919,0.991472,147.638,150.002,719.9549561
A0B,1,2016-12-17T06:08:45,224.011,0.662386,0.989394,147.056,148.915,373.8842163
B39,1,2016-12-17T06:09:09,224.346,0.660277,0.968658,146.696,148.61,84472.35938
A1A,1,2016-12-17T06:09:12,223.115,0.727781,0.972925,161.096,162.549,437.2107239
A32,1,2016-12-17T06:09:12,220.578,0.672934,0.970114,145.765,148.528,1112.191406
A0C,1,2016-12-17T06:09:24,215.019,0.700357,0.991472,148.75,150.248,748.8400269
A17,1,2016-12-17T06:09:25,222.518,0.662386,0.98804,144.627,147.547,602.965271
A14,1,2016-12-17T06:09:26,219.832,0.677153,0.972925,147.829,148.668,664.9302979
B20,1,2016-12-17T06:09:40,221.473,0.672934,0.988952,145.72,149.24,1112.40625
A06,1,2016-12-17T06:09:42,225.764,0.660277,0.988952,147.47,149.029,386.9922791
A12,1,2016-12-17T06:09:44,217.742,0.683481,0.990252,146.627,148.917,680.5917969
A16,1,2016-12-17T06:10:05,221.809,0.668715,0.9885,146.714,148.407,644.8618164
B39,1,2016-12-17T06:10:08,223.302,0.664496,0.9885,147.064,148.482,84481.60156
B39,1,2016-12-17T06:11:10,223.749,0.662386,0.968658,145.282,148.22,84490.85156
B26,1,2016-12-17T06:11:18,219.906,0.681372,0.971537,147.41,149.787,1184.85376
B1F,1,2016-12-17T06:11:35,222.369,0.72989,0.972925,161.314,162.352,273.0282593
A09,1,2016-12-17T06:11:43,224.757,0.668715,0.969391,147.528,150.291,766.1791382
B39,1,2016-12-17T06:12:09,223.824,0.662386,0.989394,146.807,148.245,84500.10156
B28,1,2016-12-17T06:12:46,224.384,0.710905,0.989828,158.229,159.982,175.6090851
B33,1,2016-12-17T06:13:03,225.839,0.656058,0.989394,144.806,148.126,74.47466278
B39,1,2016-12-17T06:13:09,224.869,0.660277,0.988952,146.598,148.067,84509.35156
B3F,1,2016-12-17T06:13:10,223.675,0.666605,0.989394,147.955,149.084,1152.78064
B36,1,2016-12-17T06:13:52,225.727,0.662386,0.968658,147.954,150.13,1441.972656
B38,1,2016-12-17T06:14:03,224.906,0.666605,0.989394,148.29,149.966,1302.82373
A02,1,2016-12-17T06:14:05,225.839,0.734109,0.990252,164.142,165.626,1026.777832
A18,1,2016-12-17T06:14:05,224.757,0.708795,0.990668,157.415,159.359,203.2399139
B39,1,2016-12-17T06:14:08,224.458,0.660277,0.989394,147.025,148.371,84518.60156
B27,1,2016-12-17T06:14:14,222.07,0.666605,0.97083,145.574,147.552,1111.2146
B23,1,2016-12-17T06:14:20,222.294,0.677153,0.970114,148.565,150.539,1247.008057
B34,1,2016-12-17T06:14:36,225.876,0.658167,0.975598,146.996,149.134,1009.184143
B22,1,2016-12-17T06:14:54,222.294,0.666605,0.989394,145.501,148.551,1161.828979
B24,1,2016-12-17T06:14:56,221.175,0.721452,0.991472,158.526,159.654,193.7394562
A3A,1,2016-12-17T06:15:07,225.578,0.664496,0.967917,146.93,149.931,641.8062744
B39,1,2016-12-17T06:15:08,224.981,0.658167,0.969391,147.247,148.498,84527.85156
B25,1,2016-12-17T06:15:18,221.026,0.717233,0.991075,157.688,158.459,160.4236755
A1C,1,2016-12-17T06:15:39,226.436,0.675043,0.989394,151.053,152.802,901.0563354
B37,1,2016-12-17T06:15:47,224.943,0.660277,0.989394,146.873,148.524,185.1789246
B39,1,2016-12-17T06:16:07,224.794,0.662386,0.9885,144.933,148.371,84537.10156
A43,1,2016-12-17T06:16:33,225.764,0.658167,0.967917,145.336,148.109,171.9387665
B2C,1,2016-12-17T06:16:53,0,0,1,0,0,0
A2F,1,2016-12-17T06:17:03,222.07,0.668715,0.970114,146.322,148.521,1151.158203
B39,1,2016-12-17T06:17:07,225.018,0.660277,0.969391,145.489,148.635,84546.35938
A30,1,2016-12-17T06:17:10,221.884,0.664496,0.968658,144.956,147.342,1117.412964
B2D,1,2016-12-17T06:17:24,223.152,0.666605,0.989394,147.066,148.735,1166.831055
B2E,1,2016-12-17T06:17:42,222.854,0.668715,0.969391,147.91,149.038,1173.842896
A05,1,2016-12-17T06:17:44,226.622,0.653948,0.972925,145.521,148.664,439.1531982
B3E,1,2016-12-17T06:17:44,224.234,0.662386,0.969391,147.516,148.536,1193.640869
B39,1,2016-12-17T06:18:07,224.645,0.662386,0.988952,145.527,148.851,84555.60156
A31,1,2016-12-17T06:18:11,221.884,0.675043,0.990252,148.249,149.718,1215.913208
B39,1,2016-12-17T06:19:06,224.607,0.660277,0.98804,145.098,148.273,84564.85156
A1D,1,2016-12-17T06:19:11,226.846,0.658167,0.988952,147.281,149.29,310.2279053
B2A,1,2016-12-17T06:19:34,224.607,0.664496,0.968658,147.653,149.625,1232.113525
A01,1,2016-12-17T06:19:51,225.279,0.717233,0.990668,160.543,161.228,220.1181946
B39,1,2016-12-17T06:20:05,224.346,0.662386,0.969391,145.356,148.604,84574.10156
B35,1,2016-12-17T06:20:14,225.652,0.656058,0.969391,145.244,147.962,797.6015015
B39,1,2016-12-17T06:21:06,224.906,0.660277,0.9885,145.201,148.463,84583.35156
A04,1,2016-12-17T06:21:09,226.548,0.656058,0.987092,147.084,148.101,354.6232605
A1E,1,2016-12-17T06:21:42,226.846,0.649729,0.98804,144.872,148.271,1184.332397
A13,1,2016-12-17T06:22:03,0,0,1,0,0,0
B39,1,2016-12-17T06:22:06,224.421,0.662386,0.989394,145.389,148.733,84592.60156
B29,1,2016-12-17T06:22:21,224.16,0.666605,0.989828,148.145,149.537,1269.567139
A40,1,2016-12-17T06:22:45,217.481,0.685591,0.972235,146.591,149.395,820.0373535
A07,1,2016-12-17T06:22:48,226.473,0.662386,0.988952,146.842,149.881,605.9542236
A44,1,2016-12-17T06:22:51,226.436,0.706686,0.988952,158.103,159.974,1449.118652
B39,1,2016-12-17T06:23:05,224.272,0.662386,0.989394,145.681,148.567,84601.85938
A15,1,2016-12-17T06:23:09,222.817,0.672934,0.989828,148.668,149.546,847.8731689
A19,1,2016-12-17T06:23:24,225.093,0.706686,0.990252,155.578,159.003,1430.441895
A10,1,2016-12-17T06:23:25,218.078,0.685591,0.990668,146.799,149.493,855.1709595
A0E,1,2016-12-17T06:23:26,216.772,0.685591,0.990252,146.891,148.558,802.0097046
A11,1,2016-12-17T06:23:37,218.712,0.683481,0.97083,147.356,149.551,859.8829346
A0B,1,2016-12-17T06:23:39,225.391,0.658167,0.969391,146.994,148.844,512.6685181
B39,1,2016-12-17T06:24:05,224.272,0.662386,0.970114,145.449,148.56,84611.10938
A1A,1,2016-12-17T06:24:07,224.346,0.723562,0.973606,159.041,162.341,589.1750488
A32,1,2016-12-17T06:24:09,221.362,0.670824,0.970114,146.055,148.475,1251.406616
A0C,1,2016-12-17T06:24:17,216.25,0.696138,0.974278,147.366,150.455,889.3945923
A17,1,2016-12-17T06:24:18,224.719,0.656058,0.968658,145.676,147.453,740.4793091
A14,1,2016-12-17T06:24:20,220.988,0.672934,0.97083,146.141,148.653,803.6850586
B20,1,2016-12-17T06:24:29,222.481,0.668715,0.970114,147.654,148.882,1250.69873
A06,1,2016-12-17T06:24:36,226.995,0.656058,0.968658,147.546,148.867,526.159668
A12,1,2016-12-17T06:24:38,219.309,0.677153,0.971537,147.385,148.594,819.5127563
A16,1,2016-12-17T06:25:00,224.011,0.660277,0.988952,145.133,148.37,783.201416
B39,1,2016-12-17T06:25:04,224.57,0.660277,0.988952,146.838,148.26,84620.36719
B39,1,2016-12-17T06:26:04,224.981,0.658167,0.970114,147.197,148.087,84629.61719
B26,1,2016-12-17T06:26:09,222.332,0.675043,0.97083,147.101,150.052,1324.420044
B1F,1,2016-12-17T06:26:26,223.675,0.727781,0.971537,160.158,162.787,424.9616089
A09,1,2016-12-17T06:26:38,226.622,0.664496,0.98804,148.06,150.595,906.7813721
B39,1,2016-12-17T06:27:04,224.682,0.660277,0.969391,145.937,148.308,84638.875
B28,1,2016-12-17T06:27:41,224.309,0.710905,0.989828,157.012,159.482,324.8690186
B33,1,2016-12-17T06:27:56,225.578,0.658167,0.988952,145.892,148.431,212.7193604
B3F,1,2016-12-17T06:28:02,223.04,0.668715,0.989828,146.285,148.687,1291.631348
B39,1,2016-12-17T06:28:04,224.719,0.660277,0.988952,146.258,148.376,84648.125
B36,1,2016-12-17T06:28:43,225.167,0.666605,0.97083,146.663,149.986,79.00032806
B38,1,2016-12-17T06:28:54,224.496,0.666605,0.990252,148.163,150.141,1442.316772
A02,1,2016-12-17T06:28:55,226.66,0.732,0.972925,164.457,166.433,1181.220825
A18,1,2016-12-17T06:28:56,225.801,0.704576,0.969391,155.806,159.094,351.0630493
B39,1,2016-12-17T06:29:03,224.757,0.660277,0.989394,145.228,148.352,84657.375
B27,1,2016-12-17T06:29:08,220.578,0.670824,0.989828,146.491,148.018,1249.179565
B23,1,2016-12-17T06:29:14,220.839,0.681372,0.97083,147.564,150.416,1387.586792
B34,1,2016-12-17T06:29:28,225.54,0.660277,0.975598,147.392,148.919,1148.448975
B22,1,2016-12-17T06:29:47,221.585,0.670824,0.9885,147.367,149.169,1300.743652
B24,1,2016-12-17T06:29:50,220.503,0.723562,0.991075,156.792,159.526,343.2053223
A3A,1,2016-12-17T06:30:01,226.436,0.662386,0.988952,146.703,149.913,781.8582764
B39,1,2016-12-17T06:30:02,224.794,0.660277,0.9885,146.664,148.432,84666.63281
B25,1,2016-12-17T06:30:11,220.541,0.719343,0.991075,155.682,158.125,308.5943604
A1C,1,2016-12-17T06:30:33,226.473,0.675043,0.98804,151.319,152.874,1043.964478
B37,1,2016-12-17T06:30:40,225.242,0.660277,0.98757,147.093,148.735,323.7846069
B39,1,2016-12-17T06:31:03,224.384,0.662386,0.989394,145.536,148.536,84675.88281
A43,1,2016-12-17T06:31:23,226.249,0.656058,0.967917,147.066,148.426,310.0505676
B2C,1,2016-12-17T06:31:45,0,0,1,0,0,0
A2F,1,2016-12-17T06:31:56,222.257,0.666605,0.989828,147.004,148.751,1289.835449
B39,1,2016-12-17T06:32:03,225.764,0.658167,0.989394,145.585,148.479,84685.14063
A30,1,2016-12-17T06:32:04,222.182,0.662386,0.989828,145.136,147.169,1254.88208
B2D,1,2016-12-17T06:32:18,223.264,0.666605,0.9885,146.584,148.438,1305.804199
B2E,1,2016-12-17T06:32:36,222.593,0.670824,0.9885,147.585,149.062,1313.044922
A05,1,2016-12-17T06:32:37,227.07,0.653948,0.990668,147.381,148.698,577.9519043
B3E,1,2016-12-17T06:32:38,225.204,0.662386,0.988952,145.386,149.233,1332.627686
B39,1,2016-12-17T06:33:02,226.025,0.658167,0.988952,145.493,148.352,84694.39063
A31,1,2016-12-17T06:33:05,222.332,0.670824,0.989394,146.41,149.558,1355.68103
