NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, REACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER, ALS_LEVEL, DIMMING_LEVEL, VIBRATION_X, VIBRATION_Y, VIBRATION_Z, VIBRATION_MAX, NOISE_ORIGIN_DECIBEL, NOISE_ORIGIN_FREQUENCY, NOISE_DECIBEL, NOISE_FREQUENCY, GPS_LONGITUDE, GPS_LATITUDE, GPS_ALTITUDE, GPS_SATELLITE_COUNT
B39,1,2017-01-06T18:46:03,220.727,0.668715,0.97083,145.366,5410000,148.062,618.5478516,,,,,,,,,,,,,,
B1F,65,2017-01-06T18:46:37,,,,,,,,,,,,,,,,,,129.038,35.2111,73.5,5
B22,33,2017-01-06T18:46:54,,,,,,,,,,2,240,67,240,,,,,,,,
B39,1,2017-01-06T18:47:03,221.175,0.668715,0.989828,146.212,5410000,147.977,627.7672119,,,,,,,,,,,,,,
A2F,33,2017-01-06T18:47:22,,,,,,,,,,1,236,63,236,,,,,,,,
A1D,49,2017-01-06T18:47:44,,,,,,,,,,,,,,10,22,1,2200,,,,
A2F,49,2017-01-06T18:47:44,,,,,,,,,,,,,,7,25,0.7,2500,,,,
A2F,33,2017-01-06T18:47:52,,,,,,,,,,8,240,62,240,,,,,,,,
B39,1,2017-01-06T18:48:02,220.839,0.670824,0.971537,147.03,5410000,148.074,636.9888916,,,,,,,,,,,,,,
A31,33,2017-01-06T18:48:14,,,,,,,,,,252,237,60,252,,,,,,,,
A31,33,2017-01-06T18:48:33,,,,,,,,,,241,238,53,241,,,,,,,,
B39,1,2017-01-06T18:49:02,220.466,0.670824,0.989828,145.702,5410000,147.925,646.2130737,,,,,,,,,,,,,,
B25,33,2017-01-06T18:49:11,,,,,,,,,,5,16,65,65,,,,,,,,
B39,1,2017-01-06T18:50:02,220.727,0.670824,0.989828,146.463,5410000,148.043,655.437439,,,,,,,,,,,,,,
B39,1,2017-01-06T18:51:02,220.802,0.670824,0.989828,146.273,5410000,148.05,664.6611938,,,,,,,,,,,,,,
B1F,65,2017-01-06T18:51:22,,,,,,,,,,,,,,,,,,129.038,35.2113,184.7,5
B25,33,2017-01-06T18:51:39,,,,,,,,,,249,21,61,249,,,,,,,,
A1C,33,2017-01-06T18:51:50,,,,,,,,,,254,245,63,254,,,,,,,,
B39,1,2017-01-06T18:52:01,220.765,0.670824,0.990252,144.985,5410000,148.137,673.8849487,,,,,,,,,,,,,,
A1E,33,2017-01-06T18:52:29,,,,,,,,,,255,240,61,255,,,,,,,,
B1F,33,2017-01-06T18:52:34,,,,,,,,,,251,248,65,251,,,,,,,,
B1F,65,2017-01-06T18:52:57,,,,,,,,,,,,,,,,,,129.038,35.2112,118.1,5
B39,1,2017-01-06T18:53:01,220.242,0.670824,0.971537,144.954,5410000,147.807,683.1091919,,,,,,,,,,,,,,
B24,49,2017-01-06T18:53:12,,,,,,,,,,,,,,8,100,0.8,10000,,,,
B25,33,2017-01-06T18:53:22,,,,,,,,,,254,11,65,254,,,,,,,,
B27,49,2017-01-06T18:53:23,,,,,,,,,,,,,,10,33,1,3300,,,,
B20,1,2017-01-06T18:53:31,432.873,98.8158,-0.378616,368.581,5410000,42767.3,449.5769653,,,,,,,,,,,,,,
B29,1,2017-01-06T18:53:31,218.526,0.742548,0.99224,161.101,5410000,162.341,756.5084839,,,,,,,,,,,,,,
B26,33,2017-01-06T18:53:33,,,,,,,,,,1,242,61,242,,,,,,,,
A18,1,2017-01-06T18:53:35,224.384,0.664496,0.9885,147.553,5410000,149.133,694.4612427,,,,,,,,,,,,,,
B26,1,2017-01-06T18:53:37,214.944,0.694029,0.991472,147.938,5410000,149.209,697.7891846,,,,,,,,,,,,,,
A02,1,2017-01-06T18:53:38,225.988,0.672934,0.988952,150.792,5410000,152.062,707.5188599,,,,,,,,,,,,,,
B1F,1,2017-01-06T18:53:39,217.034,0.713014,0.991075,152.39,5410000,154.874,721.3925781,,,,,,,,,,,,,,
A43,1,2017-01-06T18:53:40,223.302,0.662386,0.989394,146.083,5410000,147.854,689.786499,,,,,,,,,,,,,,
B36,1,2017-01-06T18:53:41,222.145,0.672934,0.989828,146.506,5410000,149.464,697.2145386,,,,,,,,,,,,,,
B38,1,2017-01-06T18:53:41,221.399,0.675043,0.990668,146.856,5410000,149.908,698.9240723,,,,,,,,,,,,,,
A1D,1,2017-01-06T18:53:43,224.122,0.664496,0.989828,146.596,5410000,148.94,696.8406372,,,,,,,,,,,,,,
A13,1,2017-01-06T18:53:45,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A40,1,2017-01-06T18:53:46,215.84,0.68981,0.990668,147.621,5410000,148.914,696.4671631,,,,,,,,,,,,,,
B33,1,2017-01-06T18:53:46,222.145,0.666605,0.989828,145.583,5410000,148.065,692.600647,,,,,,,,,,,,,,
B34,1,2017-01-06T18:53:47,222.369,0.668715,0.989828,145.687,5410000,148.682,694.8546753,,,,,,,,,,,,,,
B3F,1,2017-01-06T18:53:47,217.332,0.744657,0.99224,160.629,5410000,162.135,756.730957,,,,,,,,,,,,,,
A3B,1,2017-01-06T18:53:48,214.944,0.744657,0.99224,157.897,5410000,160.478,751.0125732,,,,,,,,,,,,,,
B2C,1,2017-01-06T18:53:48,217.407,0.683481,0.990252,145.964,5410000,148.495,693.5372925,,,,,,,,,,,,,,
B37,1,2017-01-06T18:53:48,221.735,0.668715,0.989394,146.478,5410000,148.718,693.1356201,,,,,,,,,,,,,,
A15,1,2017-01-06T18:53:49,222.182,0.670824,0.989394,146.89,5410000,149,697.7131348,,,,,,,,,,,,,,
A0E,1,2017-01-06T18:53:50,214.944,0.6877,0.990668,146.358,5410000,147.933,692.5518188,,,,,,,,,,,,,,
A11,1,2017-01-06T18:53:51,217.108,0.6877,0.990252,146.47,5410000,149.252,699.9106445,,,,,,,,,,,,,,
A2F,1,2017-01-06T18:53:51,215.69,0.685591,0.990668,146.79,5410000,147.99,693.7945557,,,,,,,,,,,,,,
A30,1,2017-01-06T18:53:51,215.392,0.738329,0.994644,156.903,5410000,159.037,746.489563,,,,,,,,,,,,,,
B27,1,2017-01-06T18:53:51,214.832,0.6877,0.990668,145.386,5410000,148.265,692.932312,,,,,,,,,,,,,,
B2D,1,2017-01-06T18:53:51,216.511,0.685591,0.990252,146.141,5410000,148.766,694.5062256,,,,,,,,,,,,,,
A19,1,2017-01-06T18:53:52,224.16,0.662386,0.988952,146.714,5410000,148.473,693.7000732,,,,,,,,,,,,,,
B23,1,2017-01-06T18:53:52,344.746,1.12015,0.990668,380.567,5410000,385.137,293.8716431,,,,,,,,,,,,,,
A05,1,2017-01-06T18:53:53,226.51,0.651839,0.991861,145.07,5410000,147.696,695.6463623,,,,,,,,,,,,,,
B2E,1,2017-01-06T18:53:53,216.026,0.691919,0.991075,146.85,5410000,149.454,700.539856,,,,,,,,,,,,,,
B3E,1,2017-01-06T18:53:53,217.966,0.681372,0.991075,145.938,5410000,148.917,696.8998413,,,,,,,,,,,,,,
B22,1,2017-01-06T18:53:54,216.138,0.742548,0.991075,159.131,5410000,160.507,753.9177246,,,,,,,,,,,,,,
B24,1,2017-01-06T18:53:54,214.907,0.738329,0.991861,155.964,5410000,158.231,745.8619385,,,,,,,,,,,,,,
A01,1,2017-01-06T18:53:55,225.428,0.721452,0.990252,161.041,5410000,162.688,762.5106201,,,,,,,,,,,,,,
A14,1,2017-01-06T18:53:55,220.503,0.672934,0.989828,146.414,5410000,148.295,695.7695923,,,,,,,,,,,,,,
A31,1,2017-01-06T18:53:55,214.72,0.748876,0.99224,159.301,5410000,160.818,753.213501,,,,,,,,,,,,,,
B28,1,2017-01-06T18:53:55,218.302,0.679262,0.989828,145.171,5410000,148.712,694.2767334,,,,,,,,,,,,,,
A0C,1,2017-01-06T18:53:56,214.758,0.698248,0.991472,147.287,5410000,149.855,702.3530273,,,,,,,,,,,,,,
A17,1,2017-01-06T18:53:56,224.309,0.658167,0.988952,145.545,5410000,147.208,689.3861084,,,,,,,,,,,,,,
A1E,1,2017-01-06T18:53:56,224.309,0.656058,0.9885,145.847,5410000,147.207,693.0373535,,,,,,,,,,,,,,
A45,1,2017-01-06T18:53:56,216.548,0.6877,0.990252,146.875,5410000,148.926,698.8154907,,,,,,,,,,,,,,
A07,1,2017-01-06T18:53:57,226.286,0.660277,0.989394,148.273,5410000,149.454,699.5165405,,,,,,,,,,,,,,
A12,1,2017-01-06T18:53:57,218.153,0.679262,0.990252,146.049,5410000,148.1,696.324646,,,,,,,,,,,,,,
A0B,1,2017-01-06T18:53:58,225.279,0.694029,0.989828,154.561,5410000,156.511,735.817749,,,,,,,,,,,,,,
A16,1,2017-01-06T18:53:58,222.891,0.660277,0.9885,145.682,5410000,147.187,690.7914429,,,,,,,,,,,,,,
A44,1,2017-01-06T18:53:58,225.988,0.702467,0.989394,156.685,5410000,158.794,741.3216553,,,,,,,,,,,,,,
B25,1,2017-01-06T18:53:58,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1C,1,2017-01-06T18:53:59,223.451,0.683481,0.989828,149.907,5410000,152.304,713.0161743,,,,,,,,,,,,,,
A06,1,2017-01-06T18:54:00,226.66,0.653948,0.988952,145.607,5410000,148.125,697.2615356,,,,,,,,,,,,,,
A09,1,2017-01-06T18:54:00,225.503,0.662386,0.98804,147.402,5410000,149.406,698.055481,,,,,,,,,,,,,,
B39,1,2017-01-06T18:54:00,221.362,0.668715,0.989394,145.095,5410000,147.97,692.3331909,,,,,,,,,,,,,,
A04,1,2017-01-06T18:54:01,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1A,1,2017-01-06T18:54:02,223.749,0.675043,0.989394,148.999,5410000,151.078,708.1636963,,,,,,,,,,,,,,
B2A,1,2017-01-06T18:54:02,218.526,0.685591,0.988952,146.866,5410000,149.827,701.8630981,,,,,,,,,,,,,,
A3A,1,2017-01-06T18:54:04,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A32,1,2017-01-06T18:54:06,214.422,0.748876,0.991861,159.561,5410000,160.611,754.7295532,,,,,,,,,,,,,,
B35,1,2017-01-06T18:54:06,222.63,0.662386,0.988952,146.002,5410000,147.949,690.866272,,,,,,,,,,,,,,
B39,1,2017-01-06T18:55:00,221.399,0.668715,0.989828,144.911,5410000,148.047,701.5580444,,,,,,,,,,,,,,
B39,1,2017-01-06T18:55:59,221.25,0.668715,0.989394,145.563,5410000,147.53,710.7833252,,,,,,,,,,,,,,
B1F,33,2017-01-06T18:56:24,,,,,,,,,,0,246,63,246,,,,,,,,
A2F,33,2017-01-06T18:56:33,,,,,,,,,,11,240,65,240,,,,,,,,
B39,1,2017-01-06T18:56:59,221.1,0.668715,0.989828,145.308,5410000,148.212,720.0070801,,,,,,,,,,,,,,
B29,33,2017-01-06T18:57:07,,,,,,,,,,10,230,65,230,,,,,,,,
A0E,65,2017-01-06T18:57:12,,,,,,,,,,,,,,,,,,129.041,35.209,112.2,11
A2F,33,2017-01-06T18:57:14,,,,,,,,,,4,221,63,221,,,,,,,,
B39,1,2017-01-06T18:57:58,220.653,0.672934,0.989394,145.102,5410000,148.383,729.2318115,,,,,,,,,,,,,,
A31,33,2017-01-06T18:57:59,,,,,,,,,,8,232,61,232,,,,,,,,
A32,33,2017-01-06T18:58:03,,,,,,,,,,250,227,61,250,,,,,,,,
A40,65,2017-01-06T18:58:17,,,,,,,,,,,,,,,,,,129.041,35.209,115.1,11
A1D,65,2017-01-06T18:58:44,,,,,,,,,,,,,,,,,,129.038,35.2102,74.5,9
B39,1,2017-01-06T18:58:58,221.25,0.668715,0.970114,146.307,5410000,148.007,738.4592285,,,,,,,,,,,,,,
B23,65,2017-01-06T18:59:30,,,,,,,,,,,,,,,,,,129.037,35.2119,89,9
B28,33,2017-01-06T18:59:31,,,,,,,,,,245,221,61,245,,,,,,,,
B39,1,2017-01-06T18:59:59,221.548,0.666605,0.971537,145.493,5410000,148.126,747.6860352,,,,,,,,,,,,,,
A40,65,2017-01-06T19:00:04,,,,,,,,,,,,,,,,,,129.041,35.209,114.6,11
A1D,65,2017-01-06T19:00:26,,,,,,,,,,,,,,,,,,129.038,35.2103,84.9,9
A1A,33,2017-01-06T19:00:32,,,,,,,,,,7,246,68,246,,,,,,,,
A32,33,2017-01-06T19:00:32,,,,,,,,,,7,227,60,227,,,,,,,,
A19,49,2017-01-06T19:00:35,,,,,,,,,,,,,,13,33,1.3,3300,,,,
A18,33,2017-01-06T19:00:38,,,,,,,,,,20,227,65,227,,,,,,,,
A19,33,2017-01-06T19:00:38,,,,,,,,,,7,237,62,237,,,,,,,,
A18,49,2017-01-06T19:00:38,,,,,,,,,,,,,,9,50,0.9,5000,,,,
A15,49,2017-01-06T19:00:49,,,,,,,,,,,,,,13,33,1.3,3300,,,,
A14,33,2017-01-06T19:00:54,,,,,,,,,,11,227,72,227,,,,,,,,
A14,49,2017-01-06T19:00:55,,,,,,,,,,,,,,13,22,1.3,2200,,,,
A15,49,2017-01-06T19:00:56,,,,,,,,,,,,,,8,33,0.8,3300,,,,
A14,33,2017-01-06T19:00:57,,,,,,,,,,5,227,67,227,,,,,,,,
A13,49,2017-01-06T19:00:57,,,,,,,,,,,,,,12,22,1.2,2200,,,,
B39,1,2017-01-06T19:00:58,220.876,0.672934,0.971537,146.246,5410000,148.194,756.9136353,,,,,,,,,,,,,,
A13,33,2017-01-06T19:00:58,,,,,,,,,,245,239,56,245,,,,,,,,
A11,49,2017-01-06T19:01:04,,,,,,,,,,,,,,12,28,1.2,2800,,,,
A11,33,2017-01-06T19:01:06,,,,,,,,,,240,23,66,240,,,,,,,,
A0E,65,2017-01-06T19:01:10,,,,,,,,,,,,,,,,,,129.041,35.209,116.8,11
A31,65,2017-01-06T19:01:34,,,,,,,,,,,,,,,,,,129.038,35.21,83.4,11
B23,65,2017-01-06T19:01:37,,,,,,,,,,,,,,,,,,129.037,35.212,94.6,9
A31,65,2017-01-06T19:01:45,,,,,,,,,,,,,,,,,,129.038,35.21,82.1,11
B1F,49,2017-01-06T19:01:54,,,,,,,,,,,,,,11,20,1.1,2000,,,,
B39,1,2017-01-06T19:01:58,220.466,0.672934,0.989394,146.853,5410000,148.371,766.1429443,,,,,,,,,,,,,,
B25,33,2017-01-06T19:01:58,,,,,,,,,,5,22,63,63,,,,,,,,
B1F,65,2017-01-06T19:02:28,,,,,,,,,,,,,,,,,,129.038,35.2111,113.5,6
B39,1,2017-01-06T19:02:57,221.175,0.668715,0.989394,146.945,5410000,147.91,775.374939,,,,,,,,,,,,,,
B39,1,2017-01-06T19:03:57,221.697,0.668715,0.97083,145.351,5410000,148.239,784.6098633,,,,,,,,,,,,,,
B1F,65,2017-01-06T19:04:02,,,,,,,,,,,,,,,,,,129.038,35.2112,110.3,5
B39,1,2017-01-06T19:04:56,221.697,0.668715,0.970114,145.74,5410000,148.37,793.8457642,,,,,,,,,,,,,,
B1F,33,2017-01-06T19:05:01,,,,,,,,,,0,249,64,249,,,,,,,,
B39,1,2017-01-06T19:05:55,221.362,0.668715,0.990252,145.607,5410000,148.401,803.0831299,,,,,,,,,,,,,,
B25,33,2017-01-06T19:05:56,,,,,,,,,,245,26,64,245,,,,,,,,
B26,49,2017-01-06T19:06:02,,,,,,,,,,,,,,17,40,1.7,4000,,,,
B39,1,2017-01-06T19:06:56,222.033,0.668715,0.988952,146.914,5410000,148.626,812.3221436,,,,,,,,,,,,,,
B39,1,2017-01-06T19:07:55,221.175,0.670824,0.990668,145.549,5410000,148.436,821.5606079,,,,,,,,,,,,,,
A0A,1,2017-01-06T19:08:17,226.473,0.656058,0.98757,145.44,5410000,148.989,836.0125122,,,,,,,,,,,,,,
B20,1,2017-01-06T19:08:20,422.314,98.6639,-0.31799,5408593.5,5410000,44396.3,539.6051025,,,,,,,,,,,,,,
B29,1,2017-01-06T19:08:20,218.563,0.742548,0.992611,159.313,5410000,162.321,907.5028687,,,,,,,,,,,,,,
A18,1,2017-01-06T19:08:25,224.906,0.664496,0.988952,147.346,5410000,149.324,832.760376,,,,,,,,,,,,,,
A02,1,2017-01-06T19:08:27,226.137,0.672934,0.988952,149.544,5410000,152.306,848.9074097,,,,,,,,,,,,,,
B26,1,2017-01-06T19:08:29,215.69,0.68981,0.990252,147.462,5410000,148.823,836.6636963,,,,,,,,,,,,,,
A43,1,2017-01-06T19:08:30,223.525,0.662386,0.98804,146.382,5410000,148.096,827.4470825,,,,,,,,,,,,,,
B1F,1,2017-01-06T19:08:30,218.302,0.710905,0.990252,151.904,5410000,155.092,865.9772949,,,,,,,,,,,,,,
B36,1,2017-01-06T19:08:32,222.033,0.672934,0.990252,147.581,5410000,149.937,836.5487671,,,,,,,,,,,,,,
B38,1,2017-01-06T19:08:32,221.436,0.677153,0.989394,147.863,5410000,149.984,838.2269287,,,,,,,,,,,,,,
A1D,1,2017-01-06T19:08:34,224.309,0.664496,0.988952,147.043,5410000,149.084,835.5639648,,,,,,,,,,,,,,
A13,1,2017-01-06T19:08:35,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A40,1,2017-01-06T19:08:38,215.989,0.6877,0.989394,145.885,5410000,148.997,835.2335815,,,,,,,,,,,,,,
B33,1,2017-01-06T19:08:38,222.667,0.666605,0.989394,144.764,5410000,148.48,830.6880493,,,,,,,,,,,,,,
B3F,1,2017-01-06T19:08:38,218.078,0.744657,0.991075,161.381,5410000,162.059,907.8619385,,,,,,,,,,,,,,
B34,1,2017-01-06T19:08:39,222.966,0.666605,0.988952,145.837,5410000,148.567,833.1754761,,,,,,,,,,,,,,
A3B,1,2017-01-06T19:08:40,215.989,0.740438,0.992611,158.543,5410000,160.424,900.4155273,,,,,,,,,,,,,,
A15,1,2017-01-06T19:08:41,223.414,0.666605,0.988952,147.569,5410000,149.417,836.4248657,,,,,,,,,,,,,,
B2C,1,2017-01-06T19:08:41,218.601,0.679262,0.989828,145.534,5410000,148.443,831.9056396,,,,,,,,,,,,,,
B37,1,2017-01-06T19:08:41,222.369,0.666605,0.988952,145.385,5410000,148.275,831.3087769,,,,,,,,,,,,,,
A0E,1,2017-01-06T19:08:43,216.586,0.683481,0.989828,145.802,5410000,148.07,830.5712891,,,,,,,,,,,,,,
A2F,1,2017-01-06T19:08:43,216.66,0.685591,0.989828,144.904,5410000,148.533,832.0913696,,,,,,,,,,,,,,
A19,1,2017-01-06T19:08:44,225.354,0.660277,0.987092,147.27,5410000,148.882,832.0878906,,,,,,,,,,,,,,
A30,1,2017-01-06T19:08:44,216.213,0.734109,0.994328,156.284,5410000,158.723,895.3295288,,,,,,,,,,,,,,
B27,1,2017-01-06T19:08:44,215.989,0.685591,0.989394,144.206,5410000,148.158,830.921814,,,,,,,,,,,,,,
A11,1,2017-01-06T19:08:45,218.153,0.685591,0.989828,146.005,5410000,148.924,839.2078247,,,,,,,,,,,,,,
B23,1,2017-01-06T19:08:45,346.873,1.11382,0.990252,382.622,5410000,385.928,653.6480713,,,,,,,,,,,,,,
B2D,1,2017-01-06T19:08:45,217.63,0.681372,0.989828,146.479,5410000,148.65,833.1516113,,,,,,,,,,,,,,
A05,1,2017-01-06T19:08:46,226.846,0.653948,0.991472,145.721,5410000,147.842,833.9810181,,,,,,,,,,,,,,
B2E,1,2017-01-06T19:08:46,217.108,0.68981,0.990252,147.415,5410000,149.859,840.230896,,,,,,,,,,,,,,
B3E,1,2017-01-06T19:08:46,219.048,0.679262,0.989828,146.629,5410000,148.79,835.6764526,,,,,,,,,,,,,,
A01,1,2017-01-06T19:08:48,226.212,0.719343,0.990252,161.946,5410000,162.81,914.6242065,,,,,,,,,,,,,,
B22,1,2017-01-06T19:08:48,217.481,0.740438,0.991472,159.427,5410000,161.554,904.7323608,,,,,,,,,,,,,,
B24,1,2017-01-06T19:08:48,216.213,0.732,0.991472,155.332,5410000,158.288,894.151062,,,,,,,,,,,,,,
A0C,1,2017-01-06T19:08:49,215.541,0.696138,0.991472,149.306,5410000,150.117,842.6188965,,,,,,,,,,,,,,
A14,1,2017-01-06T19:08:49,221.063,0.670824,0.990252,145.813,5410000,147.877,834.0841675,,,,,,,,,,,,,,
A17,1,2017-01-06T19:08:49,225.055,0.653948,0.9885,144.508,5410000,147.661,826.7980957,,,,,,,,,,,,,,
A31,1,2017-01-06T19:08:49,215.84,0.744657,0.99224,158.32,5410000,161.358,903.647522,,,,,,,,,,,,,,
B28,1,2017-01-06T19:08:49,219.571,0.675043,0.989394,145.885,5410000,148.676,832.6321411,,,,,,,,,,,,,,
A1E,1,2017-01-06T19:08:50,223.787,0.660277,0.988952,144.481,5410000,147.11,830.6170044,,,,,,,,,,,,,,
A45,1,2017-01-06T19:08:50,216.586,0.6877,0.988952,145.176,5410000,148.648,837.8672485,,,,,,,,,,,,,,
A07,1,2017-01-06T19:08:51,226.1,0.660277,0.987092,147.41,5410000,149.741,839.124939,,,,,,,,,,,,,,
A12,1,2017-01-06T19:08:51,218.824,0.675043,0.989394,146.382,5410000,147.834,834.4893188,,,,,,,,,,,,,,
A44,1,2017-01-06T19:08:51,226.548,0.700357,0.989394,157.584,5410000,158.381,889.6517334,,,,,,,,,,,,,,
A0B,1,2017-01-06T19:08:52,226.212,0.691919,0.989828,153.795,5410000,156.415,882.5010986,,,,,,,,,,,,,,
A1C,1,2017-01-06T19:08:53,223.749,0.681372,0.988952,150.042,5410000,152.04,855.6559448,,,,,,,,,,,,,,
B25,1,2017-01-06T19:08:53,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A04,1,2017-01-06T19:08:54,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A06,1,2017-01-06T19:08:54,227.406,0.651839,0.98804,145.283,5410000,148.614,835.8743286,,,,,,,,,,,,,,
A16,1,2017-01-06T19:08:54,223.899,0.658167,0.9885,144.972,5410000,147.872,828.1931152,,,,,,,,,,,,,,
A09,1,2017-01-06T19:08:55,226.1,0.660277,0.98757,147.755,5410000,149.25,837.6380005,,,,,,,,,,,,,,
B39,1,2017-01-06T19:08:55,221.138,0.670824,0.989828,146.88,5410000,147.995,830.7980957,,,,,,,,,,,,,,
A1A,1,2017-01-06T19:08:56,225.055,0.672934,0.989394,148.509,5410000,151.491,849.4172974,,,,,,,,,,,,,,
B2A,1,2017-01-06T19:08:56,219.794,0.681372,0.989828,148.438,5410000,149.794,841.6940918,,,,,,,,,,,,,,
A3A,1,2017-01-06T19:08:57,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A32,1,2017-01-06T19:09:02,216.287,0.742548,0.991472,158.463,5410000,161.095,905.3276367,,,,,,,,,,,,,,
B35,1,2017-01-06T19:09:03,222.406,0.664496,0.988952,145.228,5410000,147.843,828.9515381,,,,,,,,,,,,,,
A0E,65,2017-01-06T19:09:04,,,,,,,,,,,,,,,,,,129.041,35.209,113.2,11
A0E,65,2017-01-06T19:09:08,,,,,,,,,,,,,,,,,,129.041,35.209,111.3,11
A0E,65,2017-01-06T19:09:14,,,,,,,,,,,,,,,,,,129.041,35.209,110.3,11
A32,33,2017-01-06T19:09:43,,,,,,,,,,6,249,59,249,,,,,,,,
B39,1,2017-01-06T19:09:55,221.362,0.668715,0.988952,146.656,5410000,148.257,840.0361938,,,,,,,,,,,,,,
B1F,33,2017-01-06T19:10:19,,,,,,,,,,1,236,66,236,,,,,,,,
B2E,33,2017-01-06T19:10:43,,,,,,,,,,251,18,61,251,,,,,,,,
A40,65,2017-01-06T19:10:45,,,,,,,,,,,,,,,,,,129.041,35.209,113.8,10
A40,65,2017-01-06T19:10:51,,,,,,,,,,,,,,,,,,129.041,35.209,113.1,11
B39,1,2017-01-06T19:10:55,221.511,0.668715,0.989394,145.802,5410000,148.608,849.2746582,,,,,,,,,,,,,,
B39,1,2017-01-06T19:11:54,220.988,0.670824,0.990252,146.836,5410000,148.338,858.5140381,,,,,,,,,,,,,,
B26,49,2017-01-06T19:12:05,,,,,,,,,,,,,,13,100,1.3,10000,,,,
B20,33,2017-01-06T19:12:47,,,,,,,,,,11,230,62,230,,,,,,,,
B39,1,2017-01-06T19:12:54,220.802,0.672934,0.988952,145.43,5410000,148.226,867.7548218,,,,,,,,,,,,,,
B39,1,2017-01-06T19:13:53,220.839,0.672934,0.990252,147.023,5410000,148.2,876.996582,,,,,,,,,,,,,,
B26,49,2017-01-06T19:14:21,,,,,,,,,,,,,,12,40,1.2,4000,,,,
B39,1,2017-01-06T19:14:53,220.205,0.672934,0.972235,146.086,5410000,148.251,886.2393799,,,,,,,,,,,,,,
B20,33,2017-01-06T19:15:01,,,,,,,,,,251,249,65,251,,,,,,,,
B39,1,2017-01-06T19:15:53,220.354,0.672934,0.990252,145.447,5410000,148.723,895.484436,,,,,,,,,,,,,,
B23,65,2017-01-06T19:16:24,,,,,,,,,,,,,,,,,,129.037,35.212,92.5,6
B28,33,2017-01-06T19:16:51,,,,,,,,,,12,226,59,226,,,,,,,,
B39,1,2017-01-06T19:16:52,220.242,0.675043,0.989828,146.021,5410000,148.453,904.729187,,,,,,,,,,,,,,
B1F,33,2017-01-06T19:17:04,,,,,,,,,,8,232,64,232,,,,,,,,
B1F,33,2017-01-06T19:17:06,,,,,,,,,,4,236,63,236,,,,,,,,
B22,49,2017-01-06T19:17:13,,,,,,,,,,,,,,11,66,1.1,6600,,,,
B25,33,2017-01-06T19:17:33,,,,,,,,,,247,21,62,247,,,,,,,,
B39,1,2017-01-06T19:17:52,219.683,0.675043,0.990668,147.357,5410000,148.341,913.9736328,,,,,,,,,,,,,,
A1D,49,2017-01-06T19:17:58,,,,,,,,,,,,,,9,33,0.9,3300,,,,
A1D,49,2017-01-06T19:17:58,,,,,,,,,,,,,,9,33,0.9,3300,,,,
B27,65,2017-01-06T19:18:29,,,,,,,,,,,,,,,,,,129.036,35.212,109.8,7
B23,65,2017-01-06T19:18:33,,,,,,,,,,,,,,,,,,129.037,35.2119,96.8,9
B39,1,2017-01-06T19:18:52,219.123,0.675043,0.990252,146.778,5410000,148.488,923.2192993,,,,,,,,,,,,,,
B39,1,2017-01-06T19:19:51,220.541,0.672934,0.990252,145.642,5410000,148.371,932.4641724,,,,,,,,,,,,,,
A1E,33,2017-01-06T19:20:24,,,,,,,,,,4,237,63,237,,,,,,,,
B27,65,2017-01-06T19:20:46,,,,,,,,,,,,,,,,,,129.036,35.212,101.8,6
B39,1,2017-01-06T19:20:51,220.765,0.670824,0.989828,146.972,5410000,148.111,941.7075195,,,,,,,,,,,,,,
B26,33,2017-01-06T19:21:34,,,,,,,,,,250,245,61,250,,,,,,,,
B26,49,2017-01-06T19:21:34,,,,,,,,,,,,,,14,33,1.4,3300,,,,
B39,1,2017-01-06T19:21:51,221.1,0.670824,0.991075,147.528,5410000,148.226,950.9506226,,,,,,,,,,,,,,
A1D,49,2017-01-06T19:22:16,,,,,,,,,,,,,,13,33,1.3,3300,,,,
B39,1,2017-01-06T19:22:50,220.13,0.675043,0.972235,147.269,5410000,148.565,960.1967163,,,,,,,,,,,,,,
A0A,1,2017-01-06T19:23:06,225.093,0.662386,0.969391,146.255,5410000,148.548,974.8251343,,,,,,,,,,,,,,
B20,1,2017-01-06T19:23:09,422.165,99.0162,-0.0761287,551.205,5410000,44507.3,632.3765869,,,,,,,,,,,,,,
B29,1,2017-01-06T19:23:09,215.877,0.750986,0.974942,159.706,5410000,162.21,1058.473389,,,,,,,,,,,,,,
B25,33,2017-01-06T19:23:12,,,,,,,,,,244,20,60,244,,,,,,,,
A18,1,2017-01-06T19:23:14,224.719,0.664496,0.968658,146.646,5410000,149.337,971.1436768,,,,,,,,,,,,,,
A02,1,2017-01-06T19:23:17,225.354,0.675043,0.970114,150.956,5410000,152.205,990.3728638,,,,,,,,,,,,,,
