NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, REACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER, ALS_LEVEL, DIMMING_LEVEL, VIBRATION_X, VIBRATION_Y, VIBRATION_Z, VIBRATION_MAX, NOISE_ORIGIN_DECIBEL, NOISE_ORIGIN_FREQUENCY, NOISE_DECIBEL, NOISE_FREQUENCY, GPS_LONGITUDE, GPS_LATITUDE, GPS_ALTITUDE, GPS_SATELLITE_COUNT
B39,1,2017-01-04T04:55:28,226.697,0.651839,0.989394,146.62,5410000,148.211,6292.977051,,,,,,,,,,,,,,
B39,1,2017-01-04T04:56:27,226.175,0.656058,0.988952,145.423,5410000,147.979,6302.194824,,,,,,,,,,,,,,
B39,1,2017-01-04T04:57:27,226.585,0.653948,0.98804,146.353,5410000,147.697,6311.412109,,,,,,,,,,,,,,
B39,1,2017-01-04T04:58:27,227.182,0.651839,0.989828,146.824,5410000,148.152,6320.628418,,,,,,,,,,,,,,
B29,1,2017-01-04T04:58:59,225.988,0.717233,0.991075,158.922,5410000,161.959,906.1712646,,,,,,,,,,,,,,
B20,1,2017-01-04T04:59:00,224.943,0.662386,0.9885,146.842,5410000,148.574,343.8357239,,,,,,,,,,,,,,
A18,1,2017-01-04T04:59:22,224.309,0.666605,0.98757,147.419,5410000,149.575,370.2684937,,,,,,,,,,,,,,
B39,1,2017-01-04T04:59:26,227.145,0.651839,0.98804,146.594,5410000,148.152,6329.844238,,,,,,,,,,,,,,
A02,1,2017-01-04T04:59:31,225.727,0.672934,0.989828,148.696,5410000,151.95,492.9298706,,,,,,,,,,,,,,
B26,1,2017-01-04T05:00:02,221.735,0.670824,0.989394,147.638,5410000,148.926,371.1646118,,,,,,,,,,,,,,
B1F,1,2017-01-04T05:00:18,224.197,0.6877,0.989828,152.956,5410000,154.22,616.1032104,,,,,,,,,,,,,,
A13,1,2017-01-04T05:00:19,219.72,0.672934,0.989828,144.996,5410000,148.284,318.5014343,,,,,,,,,,,,,,
A43,1,2017-01-04T05:00:19,227.406,0.649729,0.9885,144.995,5410000,147.854,321.7228088,,,,,,,,,,,,,,
B39,1,2017-01-04T05:00:26,226.697,0.653948,0.9885,147.006,5410000,148.007,6339.061035,,,,,,,,,,,,,,
B36,1,2017-01-04T05:00:31,228.077,0.658167,0.9885,146.671,5410000,149.442,394.6082764,,,,,,,,,,,,,,
B38,1,2017-01-04T05:00:31,227.518,0.658167,0.988952,147.627,5410000,149.577,390.0975647,,,,,,,,,,,,,,
A1D,1,2017-01-04T05:00:46,228.824,0.651839,0.9885,146.841,5410000,149.192,364.280426,,,,,,,,,,,,,,
A40,1,2017-01-04T05:01:05,214.907,0.694029,0.991861,146.832,5410000,148.994,388.4979553,,,,,,,,,,,,,,
B33,1,2017-01-04T05:01:14,227.07,0.653948,0.9885,146.895,5410000,148.565,349.8903809,,,,,,,,,,,,,,
A3B,1,2017-01-04T05:01:17,214.608,0.738329,0.991861,155.711,5410000,158.458,6841.302734,,,,,,,,,,,,,,
B34,1,2017-01-04T05:01:19,227.368,0.653948,0.988952,145.865,5410000,148.754,352.4448853,,,,,,,,,,,,,,
B3F,1,2017-01-04T05:01:22,224.122,0.723562,0.991472,158.883,5410000,161.741,934.8441162,,,,,,,,,,,,,,
A15,1,2017-01-04T05:01:24,221.324,0.672934,0.989394,147.676,5410000,149.005,381.1186829,,,,,,,,,,,,,,
B39,1,2017-01-04T05:01:26,226.324,0.653948,0.988952,146.164,5410000,148.022,6348.278809,,,,,,,,,,,,,,
B2C,1,2017-01-04T05:01:42,224.272,0.660277,0.989828,145.88,5410000,148.07,349.7832642,,,,,,,,,,,,,,
B37,1,2017-01-04T05:01:42,227.107,0.653948,0.988952,146.803,5410000,148.557,362.5674744,,,,,,,,,,,,,,
A0E,1,2017-01-04T05:01:43,214.758,0.68981,0.989828,144.789,5410000,148.536,353.0571594,,,,,,,,,,,,,,
A11,1,2017-01-04T05:01:51,216.772,0.68981,0.990668,148.401,5410000,149.048,406.4169922,,,,,,,,,,,,,,
A2F,1,2017-01-04T05:01:55,222.518,0.664496,0.992972,146.491,5410000,148.268,368.3457947,,,,,,,,,,,,,,
A05,1,2017-01-04T05:01:57,225.652,0.653948,0.9885,145.172,5410000,147.648,323.1609497,,,,,,,,,,,,,,
A19,1,2017-01-04T05:01:57,223.675,0.664496,0.989394,146.564,5410000,149.183,367.5022583,,,,,,,,,,,,,,
A30,1,2017-01-04T05:01:58,222.593,0.710905,0.990668,157.571,5410000,157.846,820.3322754,,,,,,,,,,,,,,
B27,1,2017-01-04T05:02:02,222.108,0.664496,0.990252,145.226,5410000,147.644,327.494873,,,,,,,,,,,,,,
B23,1,2017-01-04T05:02:09,222.891,0.672934,0.990252,149.429,5410000,150.003,436.7381897,,,,,,,,,,,,,,
B2D,1,2017-01-04T05:02:12,224.16,0.660277,0.9885,146.725,5410000,148.511,360.896759,,,,,,,,,,,,,,
A01,1,2017-01-04T05:02:15,225.466,0.715124,0.991075,158.383,5410000,161.632,1061.773193,,,,,,,,,,,,,,
A0A,1,2017-01-04T05:02:20,225.578,0.660277,0.988952,146.348,5410000,148.431,379.9345398,,,,,,,,,,,,,,
B2E,1,2017-01-04T05:02:24,223.563,0.668715,0.989394,148.119,5410000,149.449,417.4530334,,,,,,,,,,,,,,
B39,1,2017-01-04T05:02:25,227.294,0.651839,0.988952,144.828,5410000,148.091,6357.496094,,,,,,,,,,,,,,
B3E,1,2017-01-04T05:02:25,225.54,0.658167,0.988952,146.618,5410000,148.498,362.8411865,,,,,,,,,,,,,,
A04,1,2017-01-04T05:02:27,226.137,0.651839,0.988952,145.117,5410000,147.405,325.848114,,,,,,,,,,,,,,
A17,1,2017-01-04T05:02:27,223.973,0.658167,0.990252,145.724,5410000,146.858,308.1098633,,,,,,,,,,,,,,
A14,1,2017-01-04T05:02:30,219.869,0.675043,0.97083,144.871,5410000,148.332,356.3101501,,,,,,,,,,,,,,
B24,1,2017-01-04T05:02:30,223.115,0.721452,0.991861,158.892,5410000,161.329,925.8619385,,,,,,,,,,,,,,
A0C,1,2017-01-04T05:02:31,214.347,0.700357,0.992611,147.716,5410000,150.223,458.6959229,,,,,,,,,,,,,,
B22,1,2017-01-04T05:02:32,223.563,0.664496,0.988952,145.22,5410000,148.563,366.5696106,,,,,,,,,,,,,,
A07,1,2017-01-04T05:02:34,225.951,0.662386,0.988952,146.608,5410000,149.214,441.6054382,,,,,,,,,,,,,,
B28,1,2017-01-04T05:02:36,224.943,0.658167,0.988952,144.779,5410000,148.099,349.5236816,,,,,,,,,,,,,,
A44,1,2017-01-04T05:02:38,225.876,0.710905,0.988952,156.784,5410000,160.497,889.9697266,,,,,,,,,,,,,,
A45,1,2017-01-04T05:02:38,216.287,0.68981,0.990668,148.033,5410000,149.211,6411.367188,,,,,,,,,,,,,,
A12,1,2017-01-04T05:02:44,217.966,0.679262,0.972235,145.576,5410000,147.615,350.4447937,,,,,,,,,,,,,,
A31,1,2017-01-04T05:02:45,222.07,0.732,0.972235,160.378,5410000,162.155,960.4260254,,,,,,,,,,,,,,
A0B,1,2017-01-04T05:02:47,225.055,0.702467,0.972235,155.987,5410000,157.685,804.4697266,,,,,,,,,,,,,,
B25,1,2017-01-04T05:02:48,222.145,0.710905,0.991075,157.236,5410000,157.924,784.7323608,,,,,,,,,,,,,,
A06,1,2017-01-04T05:02:52,226.66,0.656058,0.967917,144.797,5410000,148.235,363.5311584,,,,,,,,,,,,,,
A1E,1,2017-01-04T05:02:52,229.085,0.64551,0.96641,146.397,5410000,147.435,319.0299377,,,,,,,,,,,,,,
A3A,1,2017-01-04T05:03:01,225.055,0.662386,0.970114,145.557,5410000,149.148,396.4256287,,,,,,,,,,,,,,
A16,1,2017-01-04T05:03:05,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A09,1,2017-01-04T05:03:11,225.093,0.666605,0.968658,146.889,5410000,150.003,431.2485657,,,,,,,,,,,,,,
A1C,1,2017-01-04T05:03:12,229.309,0.664496,0.969391,149.581,5410000,152.3,551.404541,,,,,,,,,,,,,,
A1A,1,2017-01-04T05:03:25,223.376,0.725671,0.972925,158.865,5410000,161.896,899.1053467,,,,,,,,,,,,,,
B39,1,2017-01-04T05:03:26,227.182,0.651839,0.969391,145.108,5410000,147.915,6366.712402,,,,,,,,,,,,,,
B2A,1,2017-01-04T05:03:44,224.981,0.664496,0.970114,147.401,5410000,149.123,408.0111084,,,,,,,,,,,,,,
A32,1,2017-01-04T05:04:18,222.07,0.721452,0.991472,157.899,5410000,160.22,907.095459,,,,,,,,,,,,,,
B35,1,2017-01-04T05:04:25,228.637,0.64762,0.98804,145.027,5410000,147.635,340.9168701,,,,,,,,,,,,,,
B39,1,2017-01-04T05:04:25,227.331,0.651839,0.990252,145.031,5410000,148.177,6375.928711,,,,,,,,,,,,,,
B2D,65,2017-01-04T05:05:01,,,,,,,,,,,,,,,,,,129.038,35.211,91.8,7
B39,1,2017-01-04T05:05:25,227.443,0.649729,0.988952,146.623,5410000,148.274,6385.144043,,,,,,,,,,,,,,
B39,1,2017-01-04T05:06:24,227.443,0.651839,0.986604,146.481,5410000,147.781,6394.359375,,,,,,,,,,,,,,
B24,65,2017-01-04T05:07:09,,,,,,,,,,,,,,,,,,129.037,35.212,104.6,8
B24,65,2017-01-04T05:07:15,,,,,,,,,,,,,,,,,,129.037,35.212,105.3,8
B39,1,2017-01-04T05:07:24,227.891,0.649729,0.9885,146.278,5410000,148.067,6403.575684,,,,,,,,,,,,,,
B39,1,2017-01-04T05:08:23,227.704,0.649729,0.98804,146.662,5410000,148.414,6412.791504,,,,,,,,,,,,,,
B39,1,2017-01-04T05:09:24,226.622,0.653948,0.9885,145.065,5410000,148.271,6422.009766,,,,,,,,,,,,,,
B24,65,2017-01-04T05:09:32,,,,,,,,,,,,,,,,,,129.037,35.212,101.2,8
B39,1,2017-01-04T05:10:23,226.585,0.651839,0.97083,145.225,5410000,148.186,6431.22998,,,,,,,,,,,,,,
B39,1,2017-01-04T05:11:22,226.697,0.653948,0.9885,146.735,5410000,148.284,6440.45166,,,,,,,,,,,,,,
B20,33,2017-01-04T05:11:47,,,,,,,,,,10,229,62,229,,,,,,,,
B24,65,2017-01-04T05:11:52,,,,,,,,,,,,,,,,,,129.037,35.212,95,8
B39,1,2017-01-04T05:12:22,227.033,0.651839,0.969391,146.601,5410000,148.006,6449.672363,,,,,,,,,,,,,,
B39,1,2017-01-04T05:13:22,226.51,0.653948,0.9885,146.138,5410000,148.168,6458.894531,,,,,,,,,,,,,,
B29,1,2017-01-04T05:13:47,224.869,0.721452,0.990668,160.282,5410000,161.756,1056.80896,,,,,,,,,,,,,,
B20,1,2017-01-04T05:13:49,223.861,0.664496,0.989828,145.945,5410000,148.655,481.7643738,,,,,,,,,,,,,,
A18,1,2017-01-04T05:14:12,223.675,0.666605,0.989394,145.968,5410000,149.09,508.7602539,,,,,,,,,,,,,,
A02,1,2017-01-04T05:14:20,225.204,0.675043,0.971537,150.052,5410000,152.548,634.2020264,,,,,,,,,,,,,,
B39,1,2017-01-04T05:14:22,226.585,0.653948,0.970114,145.59,5410000,148.67,6468.116211,,,,,,,,,,,,,,
B26,1,2017-01-04T05:14:53,221.25,0.672934,0.990668,146.53,5410000,148.829,509.7421875,,,,,,,,,,,,,,
B1F,1,2017-01-04T05:15:09,223.414,0.68981,0.989828,152.084,5410000,154.17,759.637207,,,,,,,,,,,,,,
A13,1,2017-01-04T05:15:10,218.936,0.677153,0.990668,144.5,5410000,147.746,456.0304871,,,,,,,,,,,,,,
A43,1,2017-01-04T05:15:10,227.368,0.649729,0.98757,146.037,5410000,147.751,459.2420349,,,,,,,,,,,,,,
B36,1,2017-01-04T05:15:22,227.443,0.658167,0.988952,146.841,5410000,149.707,533.7300415,,,,,,,,,,,,,,
B38,1,2017-01-04T05:15:22,226.809,0.658167,0.988952,146.921,5410000,149.769,529.1591187,,,,,,,,,,,,,,
B39,1,2017-01-04T05:15:22,226.585,0.656058,0.9885,145.25,5410000,148.113,6477.338379,,,,,,,,,,,,,,
A1D,1,2017-01-04T05:15:37,228.189,0.651839,0.989394,147.326,5410000,149.211,502.7163086,,,,,,,,,,,,,,
A40,1,2017-01-04T05:15:57,215.504,0.691919,0.990668,147.327,5410000,149.461,527.6715088,,,,,,,,,,,,,,
B2D,65,2017-01-04T05:15:57,,,,,,,,,,,,,,,,,,129.038,35.211,92.2,6
B33,1,2017-01-04T05:16:06,227.331,0.653948,0.988952,147.07,5410000,148.704,488.0964661,,,,,,,,,,,,,,
A3B,1,2017-01-04T05:16:09,214.459,0.740438,0.99224,156.195,5410000,158.438,6989.21875,,,,,,,,,,,,,,
B34,1,2017-01-04T05:16:12,227.816,0.651839,0.9885,146.955,5410000,148.523,490.7376709,,,,,,,,,,,,,,
B3F,1,2017-01-04T05:16:14,223.19,0.725671,0.991472,160.478,5410000,162.386,1086.109375,,,,,,,,,,,,,,
A15,1,2017-01-04T05:16:16,221.511,0.672934,0.989394,146.449,5410000,149.1,519.9542847,,,,,,,,,,,,,,
B39,1,2017-01-04T05:16:21,227.07,0.653948,0.98804,146.455,5410000,148.007,6486.560547,,,,,,,,,,,,,,
B2C,1,2017-01-04T05:16:34,223.637,0.662386,0.988952,146.567,5410000,148.183,487.8386536,,,,,,,,,,,,,,
A0E,1,2017-01-04T05:16:35,215.056,0.68981,0.990668,147.532,5410000,148.341,491.2681274,,,,,,,,,,,,,,
B37,1,2017-01-04T05:16:35,227.368,0.653948,0.98804,145.9,5410000,148.711,500.960968,,,,,,,,,,,,,,
A11,1,2017-01-04T05:16:44,216.735,0.68981,0.990252,146.249,5410000,149.111,545.7855835,,,,,,,,,,,,,,
A2F,1,2017-01-04T05:16:47,221.958,0.666605,0.992972,146.381,5410000,148.04,506.9504089,,,,,,,,,,,,,,
A19,1,2017-01-04T05:16:49,223.675,0.664496,0.989394,146.248,5410000,148.706,506.0813599,,,,,,,,,,,,,,
A05,1,2017-01-04T05:16:50,225.764,0.653948,0.98804,145.336,5410000,148.106,460.7851257,,,,,,,,,,,,,,
A30,1,2017-01-04T05:16:52,222.07,0.713014,0.991472,155.67,5410000,158.332,968.2388916,,,,,,,,,,,,,,
B27,1,2017-01-04T05:16:55,221.772,0.664496,0.989828,145.593,5410000,147.298,465.2047424,,,,,,,,,,,,,,
B26,49,2017-01-04T05:16:57,,,,,,,,,,,,,,11,100,1.1,10000,,,,
B23,1,2017-01-04T05:17:02,222.332,0.675043,0.989828,146.651,5410000,150.033,576.7446289,,,,,,,,,,,,,,
B2D,1,2017-01-04T05:17:05,223.078,0.666605,0.988952,145.401,5410000,148.252,499.2910767,,,,,,,,,,,,,,
A01,1,2017-01-04T05:17:08,224.906,0.719343,0.989394,160.753,5410000,161.797,1212.822998,,,,,,,,,,,,,,
A0A,1,2017-01-04T05:17:14,224.794,0.662386,0.9885,146.445,5410000,148.555,518.7224731,,,,,,,,,,,,,,
B2E,1,2017-01-04T05:17:17,222.443,0.670824,0.989828,146.541,5410000,149.696,557.0718384,,,,,,,,,,,,,,
B3E,1,2017-01-04T05:17:18,224.309,0.660277,0.9885,146.885,5410000,148.186,501.2081909,,,,,,,,,,,,,,
A04,1,2017-01-04T05:17:20,225.689,0.653948,0.989394,146.472,5410000,148.103,463.5576172,,,,,,,,,,,,,,
A17,1,2017-01-04T05:17:21,223.936,0.658167,0.989828,144.452,5410000,147.367,445.4712524,,,,,,,,,,,,,,
B39,1,2017-01-04T05:17:21,226.51,0.656058,0.9885,144.981,5410000,148.155,6495.78125,,,,,,,,,,,,,,
A14,1,2017-01-04T05:17:23,219.944,0.672934,0.991075,145.25,5410000,148.484,494.6799011,,,,,,,,,,,,,,
A0C,1,2017-01-04T05:17:25,214.161,0.700357,0.99224,148.421,5410000,150.042,599.1859741,,,,,,,,,,,,,,
B24,1,2017-01-04T05:17:25,221.772,0.725671,0.991472,159.66,5410000,160.965,1076.409546,,,,,,,,,,,,,,
B22,1,2017-01-04T05:17:26,222.817,0.666605,0.9885,147.178,5410000,148.58,505.0790405,,,,,,,,,,,,,,
A07,1,2017-01-04T05:17:28,225.279,0.664496,0.988952,147.4,5410000,149.697,581.3538208,,,,,,,,,,,,,,
B28,1,2017-01-04T05:17:30,224.309,0.662386,0.988952,146.778,5410000,148.174,487.6870422,,,,,,,,,,,,,,
A44,1,2017-01-04T05:17:32,225.466,0.710905,0.989828,158.176,5410000,160.305,1040.025757,,,,,,,,,,,,,,
A45,1,2017-01-04T05:17:32,216.437,0.68981,0.990668,147.513,5410000,148.83,6550.659668,,,,,,,,,,,,,,
A12,1,2017-01-04T05:17:38,217.78,0.679262,0.990668,145.21,5410000,147.559,488.6042786,,,,,,,,,,,,,,
A31,1,2017-01-04T05:17:38,221.175,0.734109,0.991472,159.137,5410000,162.291,1112.357422,,,,,,,,,,,,,,
A0B,1,2017-01-04T05:17:42,224.272,0.706686,0.991472,155.297,5410000,157.996,952.2897949,,,,,,,,,,,,,,
B25,1,2017-01-04T05:17:42,221.063,0.715124,0.990252,156.265,5410000,157.682,932.3723755,,,,,,,,,,,,,,
A1E,1,2017-01-04T05:17:46,228.6,0.643401,0.98804,145.826,5410000,147.551,456.5585327,,,,,,,,,,,,,,
A06,1,2017-01-04T05:17:47,225.727,0.658167,0.989394,145.709,5410000,148.961,502.0144653,,,,,,,,,,,,,,
A3A,1,2017-01-04T05:17:55,224.757,0.662386,0.989828,147.514,5410000,148.862,535.6639404,,,,,,,,,,,,,,
A16,1,2017-01-04T05:17:59,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A09,1,2017-01-04T05:18:06,224.607,0.668715,0.98804,147.051,5410000,149.674,571.1742554,,,,,,,,,,,,,,
A1C,1,2017-01-04T05:18:06,227.592,0.668715,0.98804,151.08,5410000,152.282,693.8805542,,,,,,,,,,,,,,
B2D,65,2017-01-04T05:18:08,,,,,,,,,,,,,,,,,,129.038,35.211,68.2,5
A1A,1,2017-01-04T05:18:19,223.414,0.723562,0.991075,159.822,5410000,161.68,1050.435669,,,,,,,,,,,,,,
B39,1,2017-01-04T05:18:20,226.585,0.653948,0.98804,144.755,5410000,148.089,6505.000977,,,,,,,,,,,,,,
B2A,1,2017-01-04T05:18:39,224.906,0.662386,0.9885,145.944,5410000,149.066,547.3731079,,,,,,,,,,,,,,
A32,1,2017-01-04T05:19:14,221.996,0.721452,0.990668,157.113,5410000,160.214,1057.486694,,,,,,,,,,,,,,
B39,1,2017-01-04T05:19:19,227.182,0.649729,0.989394,146.695,5410000,148.024,6514.21875,,,,,,,,,,,,,,
B35,1,2017-01-04T05:19:20,228.749,0.64551,0.987092,144.103,5410000,147.575,478.9299622,,,,,,,,,,,,,,
B39,1,2017-01-04T05:20:20,226.585,0.653948,0.988952,146.215,5410000,148.186,6523.435547,,,,,,,,,,,,,,
B24,65,2017-01-04T05:21:16,,,,,,,,,,,,,,,,,,129.037,35.212,92.6,8
B39,1,2017-01-04T05:21:19,226.398,0.656058,0.988952,145.603,5410000,148.082,6532.652344,,,,,,,,,,,,,,
B39,1,2017-01-04T05:22:19,226.809,0.651839,0.9885,146.445,5410000,147.909,6541.869629,,,,,,,,,,,,,,
B39,1,2017-01-04T05:23:19,227.48,0.649729,0.9885,145.785,5410000,147.794,6551.083984,,,,,,,,,,,,,,
B39,1,2017-01-04T05:24:18,226.995,0.651839,0.968658,146.299,5410000,147.975,6560.297363,,,,,,,,,,,,,,
B39,1,2017-01-04T05:25:18,226.398,0.653948,0.967917,146.528,5410000,148.157,6569.510742,,,,,,,,,,,,,,
B1F,33,2017-01-04T05:25:21,,,,,,,,,,251,249,63,251,,,,,,,,
B39,1,2017-01-04T05:26:18,227.406,0.649729,0.967917,145.715,5410000,148.183,6578.724121,,,,,,,,,,,,,,
B39,1,2017-01-04T05:27:17,227.406,0.651839,0.987092,146.662,5410000,148.225,6587.934082,,,,,,,,,,,,,,
A32,49,2017-01-04T05:28:13,,,,,,,,,,,,,,15,28,1.5,2800,,,,
B39,1,2017-01-04T05:28:17,227.07,0.653948,0.98757,145.059,5410000,148.521,6597.145508,,,,,,,,,,,,,,
B24,65,2017-01-04T05:28:18,,,,,,,,,,,,,,,,,,129.037,35.212,94.5,7
B20,1,2017-01-04T05:28:37,223.451,0.664496,0.988952,145.964,5410000,148.487,619.7909546,,,,,,,,,,,,,,
B29,1,2017-01-04T05:28:37,224.869,0.719343,0.991075,158.285,5410000,161.731,1207.470947,,,,,,,,,,,,,,
A18,1,2017-01-04T05:29:01,222.854,0.668715,0.9885,147.28,5410000,149.306,647.1729126,,,,,,,,,,,,,,
A02,1,2017-01-04T05:29:10,225.13,0.675043,0.989394,151.061,5410000,152.054,775.468811,,,,,,,,,,,,,,
B39,1,2017-01-04T05:29:16,226.473,0.651839,0.98804,145.27,5410000,148.157,6606.35791,,,,,,,,,,,,,,
B26,1,2017-01-04T05:29:44,220.093,0.677153,0.989828,147.378,5410000,148.529,648.3668823,,,,,,,,,,,,,,
A13,1,2017-01-04T05:30:00,218.302,0.677153,0.991075,145.619,5410000,147.773,593.4989624,,,,,,,,,,,,,,
B1F,1,2017-01-04T05:30:00,222.481,0.691919,0.991472,153.021,5410000,154.363,903.2854004,,,,,,,,,,,,,,
A43,1,2017-01-04T05:30:02,226.734,0.651839,0.9885,146.678,5410000,147.866,596.760376,,,,,,,,,,,,,,
B36,1,2017-01-04T05:30:13,227.63,0.658167,0.9885,147.543,5410000,149.824,672.8220825,,,,,,,,,,,,,,
B38,1,2017-01-04T05:30:13,226.995,0.658167,0.988952,147.567,5410000,149.884,668.2138672,,,,,,,,,,,,,,
B39,1,2017-01-04T05:30:16,226.473,0.653948,0.988952,146.977,5410000,148.089,6615.571777,,,,,,,,,,,,,,
A1D,1,2017-01-04T05:30:29,227.368,0.653948,0.988952,147.619,5410000,148.717,641.1575928,,,,,,,,,,,,,,
A40,1,2017-01-04T05:30:49,214.534,0.696138,0.991861,148.615,5410000,149.417,666.821106,,,,,,,,,,,,,,
B33,1,2017-01-04T05:30:58,227.107,0.653948,0.968658,146.934,5410000,149.008,626.2831421,,,,,,,,,,,,,,
A3B,1,2017-01-04T05:31:00,214.011,0.740438,0.99224,155.594,5410000,158.331,7137.128418,,,,,,,,,,,,,,
B34,1,2017-01-04T05:31:03,227.779,0.651839,0.988952,145.38,5410000,148.506,628.9824219,,,,,,,,,,,,,,
B3F,1,2017-01-04T05:31:06,223.488,0.725671,0.990668,160.854,5410000,161.698,1237.382202,,,,,,,,,,,,,,
A15,1,2017-01-04T05:31:09,220.429,0.675043,0.989394,146.716,5410000,148.854,658.7741699,,,,,,,,,,,,,,
B39,1,2017-01-04T05:31:15,226.1,0.653948,0.967917,145.027,5410000,148.334,6624.786133,,,,,,,,,,,,,,
B2C,1,2017-01-04T05:31:27,223.451,0.662386,0.970114,146.653,5410000,147.911,625.9260254,,,,,,,,,,,,,,
B37,1,2017-01-04T05:31:27,226.51,0.656058,0.969391,145.702,5410000,149.051,639.3552856,,,,,,,,,,,,,,
A0E,1,2017-01-04T05:31:28,213.489,0.691919,0.973606,145.214,5410000,148.302,629.4682617,,,,,,,,,,,,,,
A11,1,2017-01-04T05:31:37,215.616,0.691919,0.972235,147.355,5410000,149.118,685.1427612,,,,,,,,,,,,,,
A2F,1,2017-01-04T05:31:41,221.772,0.666605,0.976883,145.837,5410000,148.038,645.5638428,,,,,,,,,,,,,,
A19,1,2017-01-04T05:31:42,222.593,0.668715,0.970114,145.928,5410000,148.911,644.6254272,,,,,,,,,,,,,,
A05,1,2017-01-04T05:31:43,224.645,0.656058,0.967917,145.021,5410000,147.472,598.4268188,,,,,,,,,,,,,,
A30,1,2017-01-04T05:31:45,221.585,0.715124,0.973606,155.43,5410000,158.4,1116.234375,,,,,,,,,,,,,,
B27,1,2017-01-04T05:31:48,221.473,0.666605,0.969391,146.384,5410000,147.678,602.9345093,,,,,,,,,,,,,,
B23,1,2017-01-04T05:31:56,222.145,0.675043,0.970114,148.674,5410000,150.039,716.7750244,,,,,,,,,,,,,,
B2D,1,2017-01-04T05:31:59,222.518,0.664496,0.970114,146.9,5410000,148.4,637.7051392,,,,,,,,,,,,,,
A01,1,2017-01-04T05:32:02,223.637,0.723562,0.972235,160.806,5410000,162.314,1363.994873,,,,,,,,,,,,,,
A0A,1,2017-01-04T05:32:06,224.197,0.662386,0.970114,147.472,5410000,148.536,657.5447998,,,,,,,,,,,,,,
B2E,1,2017-01-04T05:32:11,222.145,0.672934,0.97083,146.731,5410000,149.518,696.7126465,,,,,,,,,,,,,,
B3E,1,2017-01-04T05:32:11,224.272,0.662386,0.969391,146.2,5410000,148.105,639.6112671,,,,,,,,,,,,,,
A04,1,2017-01-04T05:32:14,225.018,0.656058,0.968658,146.402,5410000,147.673,601.2633057,,,,,,,,,,,,,,
A17,1,2017-01-04T05:32:14,222.929,0.660277,0.969391,146.142,5410000,147.22,582.7907104,,,,,,,,,,,,,,
B39,1,2017-01-04T05:32:15,226.697,0.651839,0.968658,145.168,5410000,147.805,6634.001465,,,,,,,,,,,,,,
A14,1,2017-01-04T05:32:17,218.824,0.677153,0.972925,145.821,5410000,148.132,633.0072632,,,,,,,,,,,,,,
A0C,1,2017-01-04T05:32:18,213.191,0.704576,0.974278,149.167,5410000,150.221,739.6846313,,,,,,,,,,,,,,
B24,1,2017-01-04T05:32:18,220.951,0.727781,0.973606,160.043,5410000,160.824,1226.955444,,,,,,,,,,,,,,
B22,1,2017-01-04T05:32:20,222.07,0.666605,0.989394,145.005,5410000,148.027,643.6016846,,,,,,,,,,,,,,
A07,1,2017-01-04T05:32:22,224.831,0.666605,0.968658,146.627,5410000,149.854,721.0583496,,,,,,,,,,,,,,
B28,1,2017-01-04T05:32:24,223.787,0.660277,0.967917,145.797,5410000,148.251,625.8790894,,,,,,,,,,,,,,
A45,1,2017-01-04T05:32:26,214.832,0.691919,0.973606,146.722,5410000,149.131,6689.951172,,,,,,,,,,,,,,
A44,1,2017-01-04T05:32:27,224.719,0.715124,0.97083,158.385,5410000,160.708,1190.122681,,,,,,,,,,,,,,
A12,1,2017-01-04T05:32:32,216.735,0.683481,0.973606,145.529,5410000,148.116,626.7481079,,,,,,,,,,,,,,
A31,1,2017-01-04T05:32:32,220.876,0.736219,0.973606,161.708,5410000,162.655,1264.36377,,,,,,,,,,,,,,
A0B,1,2017-01-04T05:32:36,224.085,0.704576,0.972235,156.204,5410000,158.357,1100.15332,,,,,,,,,,,,,,
B25,1,2017-01-04T05:32:36,221.287,0.713014,0.972235,154.864,5410000,157.787,1080.084595,,,,,,,,,,,,,,
A1E,1,2017-01-04T05:32:40,228.413,0.64551,0.968658,144.483,5410000,147.455,594.0620117,,,,,,,,,,,,,,
A06,1,2017-01-04T05:32:41,225.242,0.658167,0.970114,145.67,5410000,148.227,640.5114746,,,,,,,,,,,,,,
A3A,1,2017-01-04T05:32:49,224.346,0.664496,0.990252,147.395,5410000,149.095,674.9146729,,,,,,,,,,,,,,
A16,1,2017-01-04T05:32:53,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A09,1,2017-01-04T05:33:00,224.197,0.668715,0.970114,147.565,5410000,149.917,711.1280518,,,,,,,,,,,,,,
A1C,1,2017-01-04T05:33:01,227.816,0.670824,0.968658,151.132,5410000,152.868,836.3386841,,,,,,,,,,,,,,
A1A,1,2017-01-04T05:33:14,222.406,0.725671,0.973606,158.809,5410000,161.379,1201.512695,,,,,,,,,,,,,,
B39,1,2017-01-04T05:33:16,226.361,0.653948,0.969391,145.214,5410000,148.041,6643.217773,,,,,,,,,,,,,,
